Anime,URL,Tags
Fairy Tail: Final Season,https://www.anime-planet.com/anime/fairy-tail-final-season,
No Game No Life: Zero,https://www.anime-planet.com/anime/no-game-no-life-zero,
Gintama: Yorinuki Gintama-san on Theater 2D,https://www.anime-planet.com/anime/gintama-yorinuki-gintama-san-on-theater-2d,
Initial D Final Stage,https://www.anime-planet.com/anime/initial-d-final-stage,
Evangelion: 3.0+1.0 Thrice Upon a Time,https://www.anime-planet.com/anime/evangelion-3-0-plus-1-0-thrice-upon-a-time,
Haikyuu!! Riku vs Kuu,https://www.anime-planet.com/anime/haikyuu-riku-vs-kuu,
Kids on the Slope,https://www.anime-planet.com/anime/kids-on-the-slope,
Dragon Ball Super Movie: Broly,https://www.anime-planet.com/anime/dragon-ball-super-movie-broly,
Dr. Stone: Ryuusui,https://www.anime-planet.com/anime/dr-stone-ryuusui,
Made in Abyss: Hourou Suru Tasogare,https://www.anime-planet.com/anime/made-in-abyss-hourou-suru-tasogare,
86: Eighty-Six,https://www.anime-planet.com/anime/86-eighty-six,
Zoku Owarimonogatari,https://www.anime-planet.com/anime/zoku-owarimonogatari,
Gintama: Shinyaku Benizakura-hen Special,https://www.anime-planet.com/anime/gintama-shinyaku-benizakura-hen-special,
Nausicaa of the Valley of the Wind,https://www.anime-planet.com/anime/nausicaa-of-the-valley-of-the-wind,
Hunter x Hunter OVA 3: Greed Island Final,https://www.anime-planet.com/anime/hunter-x-hunter-ova-3-greed-island-final,
Major Season 2,https://www.anime-planet.com/anime/major-season-2,
School Babysitters Special,https://www.anime-planet.com/anime/school-babysitters-special,
Major: World Series,https://www.anime-planet.com/anime/major-world-series,
Fate/stay night: Unlimited Blade Works,https://www.anime-planet.com/anime/fate-stay-night-unlimited-blade-works,
Bungo Stray Dogs Movie: Dead Apple,https://www.anime-planet.com/anime/bungo-stray-dogs-movie-dead-apple,
Haikyuu!! Movie 1: Owari to Hajimari,https://www.anime-planet.com/anime/haikyuu-movie-1-owari-to-hajimari,
Fullmetal Alchemist,https://www.anime-planet.com/anime/fullmetal-alchemist,
Toilet-Bound Hanako-kun,https://www.anime-planet.com/anime/toilet-bound-hanako-kun,
Assassination Classroom,https://www.anime-planet.com/anime/assassination-classroom,
Tengen Toppa Gurren Lagann: Lagann-hen,https://www.anime-planet.com/anime/tengen-toppa-gurren-lagann-lagann-hen,
Yoh Kamiyama: YELLOW,https://www.anime-planet.com/anime/yoh-kamiyama-yellow,
Teasing Master Takagi-san Movie,https://www.anime-planet.com/anime/teasing-master-takagi-san-movie,
The Stranger by the Shore,https://www.anime-planet.com/anime/the-stranger-by-the-shore,
Rascal Does Not Dream of Bunny Girl Senpai,https://www.anime-planet.com/anime/rascal-does-not-dream-of-bunny-girl-senpai,
Sword of the Stranger,https://www.anime-planet.com/anime/sword-of-the-stranger,
InuYasha: The Final Act,https://www.anime-planet.com/anime/inuyasha-the-final-act,
K-On! Movie,https://www.anime-planet.com/anime/k-on-movie,
Hunter x Hunter,https://www.anime-planet.com/anime/hunter-x-hunter,
Major Season 4,https://www.anime-planet.com/anime/major-season-4,
The Quintessential Quintuplets 2,https://www.anime-planet.com/anime/the-quintessential-quintuplets-2,
Silver Spoon 2nd Season,https://www.anime-planet.com/anime/silver-spoon-2nd-season,
Rainbow: Nisha Rokubou no Shichinin,https://www.anime-planet.com/anime/rainbow-nisha-rokubou-no-shichinin,
My Teen Romantic Comedy SNAFU Climax,https://www.anime-planet.com/anime/my-teen-romantic-comedy-snafu-climax,
One Piece Film: Z,https://www.anime-planet.com/anime/one-piece-film-z,
Tokyo Revengers,https://www.anime-planet.com/anime/tokyo-revengers,
Aoashi,https://www.anime-planet.com/anime/aoashi,
World Trigger 3rd Season,https://www.anime-planet.com/anime/world-trigger-3rd-season,
Major Season 1,https://www.anime-planet.com/anime/major-season-1,
Yi Nian Yongheng 2nd Season,https://www.anime-planet.com/anime/yi-nian-yongheng-2nd-season,
"Welcome to Demon School, Iruma-kun 2",https://www.anime-planet.com/anime/welcome-to-demon-school-iruma-kun-2,
The Disastrous Life of Saiki K. - Reawakened,https://www.anime-planet.com/anime/the-disastrous-life-of-saiki-k-reawakened,
One Outs,https://www.anime-planet.com/anime/one-outs,
Hunter x Hunter OVA 2: Greed Island,https://www.anime-planet.com/anime/hunter-x-hunter-ova-2-greed-island,
Quanzhi Gaoshou 2,https://www.anime-planet.com/anime/quanzhi-gaoshou-2,
JoJo's Bizarre Adventure: Phantom Blood,https://www.anime-planet.com/anime/jojos-bizarre-adventure-phantom-blood,
Eve: Kaikai Kitan,https://www.anime-planet.com/anime/eve-kaikai-kitan,
Castlevania Season 2,https://www.anime-planet.com/anime/castlevania-season-2,
The Ancient Magus' Bride: Those Awaiting a Star,https://www.anime-planet.com/anime/the-ancient-magus-bride-those-awaiting-a-star,
Rosa Walton: I Really Want to Stay At Your House,https://www.anime-planet.com/anime/rosa-walton-i-really-want-to-stay-at-your-house,
Golden Kamuy Season 2,https://www.anime-planet.com/anime/golden-kamuy-season-2,
Cowboy Bebop: The Movie,https://www.anime-planet.com/anime/cowboy-bebop-the-movie,
Legend of the Galactic Heroes: Die Neue These Second 3,https://www.anime-planet.com/anime/legend-of-the-galactic-heroes-die-neue-these-second-3,
Saekano: How to Raise a Boring Girlfriend Fine,https://www.anime-planet.com/anime/saekano-how-to-raise-a-boring-girlfriend-fine,
To Your Eternity 2nd Season,https://www.anime-planet.com/anime/to-your-eternity-2nd-season,
KonoSuba – God's blessing on this wonderful world! 2,https://www.anime-planet.com/anime/konosuba-gods-blessing-on-this-wonderful-world-2,
The Ancient Magus' Bride,https://www.anime-planet.com/anime/the-ancient-magus-bride,
Puella Magi Madoka Magica the Movie Part 3: Rebellion,https://www.anime-planet.com/anime/puella-magi-madoka-magica-the-movie-part-3-rebellion,
Baccano!,https://www.anime-planet.com/anime/baccano,
ReLIFE: Kanketsu-hen,https://www.anime-planet.com/anime/relife-kanketsu-hen,
Ado: Tot Musica,https://www.anime-planet.com/anime/ado-tot-musica,
Detective Conan Movie 6: The Phantom of Baker Street,https://www.anime-planet.com/anime/detective-conan-movie-6-the-phantom-of-baker-street,
Wotakoi: Love is Hard for Otaku OVA,https://www.anime-planet.com/anime/wotakoi-love-is-hard-for-otaku-ova,
JoJo's Bizarre Adventure: Stone Ocean - Part II,https://www.anime-planet.com/anime/jojos-bizarre-adventure-stone-ocean-part-ii,
When They Cry: Kai,https://www.anime-planet.com/anime/when-they-cry-kai,
Great Pretender,https://www.anime-planet.com/anime/great-pretender,
Nodame Cantabile: Finale,https://www.anime-planet.com/anime/nodame-cantabile-finale,
Detective Conan Movie 14: The Lost Ship in the Sky,https://www.anime-planet.com/anime/detective-conan-movie-14-the-lost-ship-in-the-sky,
Hanhua Riji 3rd Season,https://www.anime-planet.com/anime/hanhua-riji-3rd-season,
History's Strongest Disciple Kenichi,https://www.anime-planet.com/anime/historys-strongest-disciple-kenichi,
Grand Blue,https://www.anime-planet.com/anime/grand-blue,
Quanzhi Gaoshou Movie: For the Glory,https://www.anime-planet.com/anime/quanzhi-gaoshou-movie-for-the-glory,
Natsume's Book of Friends,https://www.anime-planet.com/anime/natsumes-book-of-friends,
Mignon,https://www.anime-planet.com/anime/mignon,
Mobile Suit Gundam: Iron Blooded Orphans 2nd Season,https://www.anime-planet.com/anime/mobile-suit-gundam-iron-blooded-orphans-2nd-season,
Kamisama Kiss OVA,https://www.anime-planet.com/anime/kamisama-kiss-ova,
Skip Beat!,https://www.anime-planet.com/anime/skip-beat,
Mobile Suit Gundam 00 Second Season,https://www.anime-planet.com/anime/mobile-suit-gundam-00-second-season,
Ascendance of a Bookworm: Part III,https://www.anime-planet.com/anime/ascendance-of-a-bookworm-part-iii,
Owarimonogatari,https://www.anime-planet.com/anime/owarimonogatari,
In This Corner of the World,https://www.anime-planet.com/anime/in-this-corner-of-the-world,
The Case Study of Vanitas: Part II,https://www.anime-planet.com/anime/the-case-study-of-vanitas-part-ii,
Teasing Master Takagi-san 3,https://www.anime-planet.com/anime/teasing-master-takagi-san-3,
Classroom of the Elite 2nd Season,https://www.anime-planet.com/anime/classroom-of-the-elite-2nd-season,
PSYCHO-PASS,https://www.anime-planet.com/anime/psycho-pass,
Re:ZERO: Starting Life in Another World,https://www.anime-planet.com/anime/re-zero-starting-life-in-another-world,
Saga of Tanya the Evil,https://www.anime-planet.com/anime/saga-of-tanya-the-evil,
Summer Wars,https://www.anime-planet.com/anime/summer-wars,
Wu Dong Qiankun 2nd Season,https://www.anime-planet.com/anime/wu-dong-qiankun-2nd-season,
Gintama,https://www.anime-planet.com/anime/gintama,
Swallowed Star,https://www.anime-planet.com/anime/swallowed-star,
Initial D Fourth Stage,https://www.anime-planet.com/anime/initial-d-fourth-stage,
Komi Can't Communicate 2nd Season,https://www.anime-planet.com/anime/komi-cant-communicate-2nd-season,
Hunter x Hunter OVA,https://www.anime-planet.com/anime/hunter-x-hunter-ova,
Overlord II,https://www.anime-planet.com/anime/overlord-ii,
"Haikyuu!! vs. ""Akaten""",https://www.anime-planet.com/anime/haikyuu-vs-akaten,
Fate/Zero,https://www.anime-planet.com/anime/fate-zero,
xxxHOLiC Kei,https://www.anime-planet.com/anime/xxx-holic-kei,
Toradora!,https://www.anime-planet.com/anime/toradora,
Cang Yuan Tu,https://www.anime-planet.com/anime/cang-yuan-tu,
Wotakoi: Love is Hard for Otaku,https://www.anime-planet.com/anime/wotakoi-love-is-hard-for-otaku,
Death Parade,https://www.anime-planet.com/anime/death-parade,
My New Boss is Goofy,https://www.anime-planet.com/anime/my-new-boss-is-goofy,
Scumbag System,https://www.anime-planet.com/anime/scumbag-system,
Nichijou: My Ordinary Life,https://www.anime-planet.com/anime/nichijou-my-ordinary-life,
The Girl Who Leapt Through Time,https://www.anime-planet.com/anime/the-girl-who-leapt-through-time,
Thousand Autumns,https://www.anime-planet.com/anime/thousand-autumns,
Space Brothers,https://www.anime-planet.com/anime/space-brothers,
Swallowed Star 3rd Season,https://www.anime-planet.com/anime/swallowed-star-3rd-season,
Tsubasa Reservoir Chronicle: Tokyo Revelations,https://www.anime-planet.com/anime/tsubasa-reservoir-chronicle-tokyo-revelations,
Wan Sheng Jie 2,https://www.anime-planet.com/anime/wan-sheng-jie-2,
Nodame Cantabile,https://www.anime-planet.com/anime/nodame-cantabile,
Puella Magi Madoka Magica,https://www.anime-planet.com/anime/puella-magi-madoka-magica,
Fairies Albums 3rd Season,https://www.anime-planet.com/anime/fairies-albums-3rd-season,
Initial D Fifth Stage,https://www.anime-planet.com/anime/initial-d-fifth-stage,
Scott Pilgrim Takes Off,https://www.anime-planet.com/anime/scott-pilgrim-takes-off,
Detective Conan Movie 15: Quarter of Silence,https://www.anime-planet.com/anime/detective-conan-movie-15-quarter-of-silence,
Laid-Back Camp,https://www.anime-planet.com/anime/laid-back-camp,
Romantic Killer,https://www.anime-planet.com/anime/romantic-killer,
Ascendance of a Bookworm,https://www.anime-planet.com/anime/ascendance-of-a-bookworm,
Trigun,https://www.anime-planet.com/anime/trigun,
Cross Game,https://www.anime-planet.com/anime/cross-game,
Puella Magi Madoka Magica the Movie Part 2: Eternal,https://www.anime-planet.com/anime/puella-magi-madoka-magica-the-movie-part-2-eternal,
Castlevania Season 3,https://www.anime-planet.com/anime/castlevania-season-3,
Legend of Exorcism 2nd Season,https://www.anime-planet.com/anime/legend-of-exorcism-2nd-season,
Gintama: Jump Festa 2008,https://www.anime-planet.com/anime/gintama-jump-festa-2008,
Hajime no Ippo: Mashiba vs Kimura,https://www.anime-planet.com/anime/hajime-no-ippo-mashiba-vs-kimura,
Tokyo Godfathers,https://www.anime-planet.com/anime/tokyo-godfathers,
Ghost in the Shell: Stand Alone Complex,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex,
Welcome to the Ballroom,https://www.anime-planet.com/anime/welcome-to-the-ballroom,
Nana,https://www.anime-planet.com/anime/nana,
Noragami,https://www.anime-planet.com/anime/noragami,
Redline,https://www.anime-planet.com/anime/redline,
Land of the Lustrous,https://www.anime-planet.com/anime/land-of-the-lustrous,
Star Blazers: Space Battleship Yamato 2199,https://www.anime-planet.com/anime/star-blazers-space-battleship-yamato-2199,
Ping Pong The Animation,https://www.anime-planet.com/anime/ping-pong-the-animation,
xxxHOLiC Rou,https://www.anime-planet.com/anime/xxx-holic-rou,
Whisper of the Heart,https://www.anime-planet.com/anime/whisper-of-the-heart,
Laid-Back Camp Movie,https://www.anime-planet.com/anime/laid-back-camp-movie,
Kizumonogatari Part 1: Tekketsu,https://www.anime-planet.com/anime/kizumonogatari-part-1-tekketsu,
Legend of the Galactic Heroes: Die Neue These Second 2,https://www.anime-planet.com/anime/legend-of-the-galactic-heroes-die-neue-these-second-2,
Code Geass Movie: Lelouch of the Re;surrection,https://www.anime-planet.com/anime/code-geass-movie-lelouch-of-the-resurrection,
Dou Po Cangqiong 3rd Season,https://www.anime-planet.com/anime/dou-po-cangqiong-3rd-season,
Berserk: Golden Age Arc III - The Advent,https://www.anime-planet.com/anime/berserk-golden-age-arc-iii-the-advent,
Food Wars! The Fourth Plate,https://www.anime-planet.com/anime/food-wars-the-fourth-plate,
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,https://www.anime-planet.com/anime/one-piece-episode-of-merry-mou-hitori-no-nakama-no-monogatari,
Natsume's Book of Friends Movie 2,https://www.anime-planet.com/anime/natsumes-book-of-friends-movie-2,
Detective Conan Movie 13: The Raven Chaser,https://www.anime-planet.com/anime/detective-conan-the-raven-chaser,
Non Non Biyori Movie: Vacation,https://www.anime-planet.com/anime/non-non-biyori-movie-vacation,
Angel Beats!,https://www.anime-planet.com/anime/angel-beats,
BECK: Mongolian Chop Squad,https://www.anime-planet.com/anime/beck-mongolian-chop-squad,
Hozuki's Coolheadedness 2nd Season: Part II,https://www.anime-planet.com/anime/hozukis-coolheadedness-2nd-season-part-ii,
Sleepy Princess in the Demon Castle,https://www.anime-planet.com/anime/sleepy-princess-in-the-demon-castle,
Fire Force 2nd Season,https://www.anime-planet.com/anime/fire-force-2nd-season,
Vivy: Fluorite Eye's Song,https://www.anime-planet.com/anime/vivy-fluorite-eyes-song,
Tokyo Revengers: Tenjiku-hen,https://www.anime-planet.com/anime/tokyo-revengers-tenjiku-hen,
World Trigger 2nd Season,https://www.anime-planet.com/anime/world-trigger-2nd-season,
Xingchen Bian 4th Season,https://www.anime-planet.com/anime/xingchen-bian-4th-season,
Legend of the Galactic Heroes: Die Neue These Third 3,https://www.anime-planet.com/anime/legend-of-the-galactic-heroes-die-neue-these-third-3,
Sekai-ichi Hatsukoi: World's Greatest First Love 2,https://www.anime-planet.com/anime/sekai-ichi-hatsukoi-worlds-greatest-first-love-2,
Nodame Cantabile: Paris,https://www.anime-planet.com/anime/nodame-cantabile-paris,
The Seven Deadly Sins: Revival of the Commandments,https://www.anime-planet.com/anime/the-seven-deadly-sins-revival-of-the-commandments,
Ya Boy Kongming!,https://www.anime-planet.com/anime/ya-boy-kongming,
Wotakoi: Love is Hard for Otaku - Youth,https://www.anime-planet.com/anime/wotakoi-love-is-hard-for-otaku-youth,
Princess Jellyfish,https://www.anime-planet.com/anime/princess-jellyfish,
Detective Conan Movie 23: The Fist of Blue Sapphire,https://www.anime-planet.com/anime/detective-conan-movie-23-the-fist-of-blue-sapphire,
Tokyo Ghoul,https://www.anime-planet.com/anime/tokyo-ghoul,
Sword Art Online: Progressive Movie 1 - Aria of a Starless Night,https://www.anime-planet.com/anime/sword-art-online-progressive-movie-1-aria-of-a-starless-night,
Mobile Suit Gundam: The Origin,https://www.anime-planet.com/anime/mobile-suit-gundam-the-origin,
One-Punch Man: Road to Hero,https://www.anime-planet.com/anime/one-punch-man-road-to-hero,
Kimi ni Todoke - From Me To You Season 2,https://www.anime-planet.com/anime/kimi-ni-todoke-from-me-to-you-season-2,
Yowamushi Pedal: Grande Road,https://www.anime-planet.com/anime/yowamushi-pedal-grande-road,
Astra Lost in Space,https://www.anime-planet.com/anime/astra-lost-in-space,
Initial D Second Stage,https://www.anime-planet.com/anime/initial-d-second-stage,
Girls und Panzer der Film,https://www.anime-planet.com/anime/girls-und-panzer-der-film,
One Piece Film: Gold,https://www.anime-planet.com/anime/one-piece-film-gold,
Assassination Classroom 2nd Season: Kagaijugyou-hen,https://www.anime-planet.com/anime/assassination-classroom-2nd-season-kagaijugyou-hen,
Heart and Yummie,https://www.anime-planet.com/anime/heart-and-yummie,
Kiki's Delivery Service,https://www.anime-planet.com/anime/kikis-delivery-service,
Keep Your Hands Off Eizouken!,https://www.anime-planet.com/anime/keep-your-hands-off-eizouken,
Made in Abyss: Tabidachi no Yoake,https://www.anime-planet.com/anime/made-in-abyss-tabidachi-no-yoake,
Fate/stay night: Heaven's Feel I. presage flower,https://www.anime-planet.com/anime/fate-stay-night-heavens-feel-i-presage-flower,
Laputa: Castle in the Sky,https://www.anime-planet.com/anime/laputa-castle-in-the-sky,
Junjou Romantica 2,https://www.anime-planet.com/anime/junjou-romantica-2,
Detective Conan Movie 25: The Bride of Halloween,https://www.anime-planet.com/anime/detective-conan-movie-25-the-bride-of-halloween,
Katanagatari,https://www.anime-planet.com/anime/katanagatari,
Perfect World,https://www.anime-planet.com/anime/perfect-world,
