Anime,URL,Tags,Alts,id
Baldr Force EXE,https://www.anime-planet.com/anime/baldr-force-exe,"['Action', 'Mecha', 'Sci Fi', 'Seinen', 'Cyberpunk', 'Hacking', 'Military', 'Revenge', 'Explicit Sex', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on an Eroge', 'Based on a Visual Novel']","
Alt title: Baldr Force EXE Resolution
",1682
Ball yo Doko e Yuku,https://www.anime-planet.com/anime/ball-yo-doko-e-yuku,"['Comedy', 'Shorts', 'Stop Motion Animation']",,30093
Welcome to the Ballroom,https://www.anime-planet.com/anime/welcome-to-the-ballroom,"['Drama', 'Shounen', 'Sports', 'Dancing', 'School Life', 'Tournaments', 'Based on a Manga']","
Alt title: Ballroom e Youkoso
",34636
Bamboo Blade,https://www.anime-planet.com/anime/bamboo-blade,"['Comedy', 'Seinen', 'Sports', 'Kendo', 'School Club', 'School Life', 'Based on a Manga']",,2986
Banana Fish,https://www.anime-planet.com/anime/banana-fish,"['Action', 'Drama', 'Shoujo', 'America', 'Criminals', 'Gangs', 'noitaminA', 'Mature Themes', 'Physical Abuse', 'Prostitution', 'Sexual Abuse', 'Violence', 'Based on a Manga']",,36649
bananya,https://www.anime-planet.com/anime/bananya,"['Comedy', 'Slice of Life', 'Animal Protagonists', 'Cats', 'Family Friendly', 'Food Protagonists', 'Iyashikei', 'Non-Human Protagonists', 'Short Episodes', 'Original Work']",,32664
Bananya and the Curious Bunch,https://www.anime-planet.com/anime/bananya-and-the-curious-bunch,"['Comedy', 'Slice of Life', 'Animal Protagonists', 'Cats', 'Family Friendly', 'Food Protagonists', 'Iyashikei', 'Non-Human Protagonists', 'Short Episodes', 'Original Work']","
Alt title: Bananya: Fushigi na Nakama-tachi
",40228
Irodorimidori: Bang Babang Bang!!!,https://www.anime-planet.com/anime/irodorimidori-bang-babang-bang,"['Idols', 'Music']",,36604
BanG Dream!,https://www.anime-planet.com/anime/bang-dream,"['All-Girls School', 'Music', 'School Life', 'Original Work']",,33573
BanG Dream! 2nd Season,https://www.anime-planet.com/anime/bang-dream-2nd-season,"['All-Girls School', 'Music', 'School Life', 'CG Animation', 'Original Work']",,37869
BanG Dream! 3rd Season,https://www.anime-planet.com/anime/bang-dream-3rd-season,"['All-Girls School', 'Music', 'School Life', 'CG Animation', 'Original Work']",,37870
BanG Dream! Girls Band Party! 5th Anniversary Animation - CiRCLE THANKS PARTY!,https://www.anime-planet.com/anime/bang-dream-girls-band-party-5th-anniversary-animation-circle-thanks-party,"['Music', 'Showbiz']",,51218
BanG Dream! Girls Band Party! Pico,https://www.anime-planet.com/anime/bang-dream-girls-band-party-pico,"['Chibi', 'Music', 'Short Episodes', 'Showbiz']","
Alt title: BanG Dream! Garupa Pico
",37873
BanG Dream! Girls Band Party! Pico: Fever,https://www.anime-planet.com/anime/bang-dream-girls-band-party-pico-fever,"['Chibi', 'Music', 'Short Episodes', 'Showbiz']","
Alt title: BanG Dream! Garupa Pico: Fever!
",49123
BanG Dream! Girls Band Party! Pico: Ohmori,https://www.anime-planet.com/anime/bang-dream-girls-band-party-pico-ohmori,"['Chibi', 'Music', 'Short Episodes', 'Showbiz']","
Alt title: BanG Dream! Garupa Pico: Ohmori
",40854
BanG Dream! It's MyGO!!!!!,https://www.anime-planet.com/anime/bang-dream-its-mygo,"['Drama', 'All-Girls School', 'Music', 'School Life', 'Original Work']",,54959
BanG Dream! Morfonication,https://www.anime-planet.com/anime/bang-dream-morfonication,"['All-Girls School', 'Music', 'School Life']",,51989
BanG Dream! Movie: Poppin' Dream!,https://www.anime-planet.com/anime/bang-dream-movie-poppin-dream,"['Idols', 'Music']",,41782
BanG Dream! We Had Some Fun!,https://www.anime-planet.com/anime/bang-dream-we-had-some-fun,"['Slice of Life', 'Music', 'Showbiz', 'Original Work']","
Alt title: BanG Dream!: Asonjyatta!
",34870
allpurposeculturalcatgirlnukunuku,https://www.anime-planet.com/anime/all-purpose-cultural-cat-girl-nuku-nuku,"['Action', 'Comedy', 'Sci Fi', 'Seinen', 'Androids', 'Non-Human Protagonists', 'Robots', 'School Life', 'Based on a Manga']","
Alt title: Bannou Bunka Neko-Musume
",373
allpurposeculturalcatgirlnukunukutv,https://www.anime-planet.com/anime/all-purpose-cultural-cat-girl-nuku-nuku-tv,"['Action', 'Comedy', 'Sci Fi', 'Seinen', 'Androids', 'Non-Human Protagonists', 'Robots', 'School Life', 'Based on a Manga']","
Alt titles: Bannou Bunka Neko-Musume (1998), Cat Girl Nuku Nuku TV
",375
allpurposeculturalcatgirlnukunukudash,https://www.anime-planet.com/anime/all-purpose-cultural-cat-girl-nuku-nuku-dash,"['Action', 'Comedy', 'Sci Fi', 'Seinen', 'Androids', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']","
Alt title: Bannou Bunka Neko-Musume DASH!
",374
Bannou Yasai Ninninman,https://www.anime-planet.com/anime/bannou-yasai-ninninman,"['Fantasy', 'Slice of Life', 'Anime Tamago', 'Child Protagonists', 'Family Friendly', 'Food and Beverage', 'Food Protagonists', 'Non-Human Protagonists', 'Shorts', 'Original Work']",,10501
Baoh,https://www.anime-planet.com/anime/baoh,"['Action', 'Sci Fi', 'Shounen', 'Human Experimentation', 'Superpowers', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Manga']","
Alt title: Baoh Raihousha
",1468
BAR Kiraware Yasai,https://www.anime-planet.com/anime/bar-kiraware-yasai,"['Comedy', 'Anthropomorphic', 'Food Protagonists', 'Non-Human Protagonists', 'Short Episodes', 'Based on a Manga']",,29865
Bara no Hana to Joe,https://www.anime-planet.com/anime/bara-no-hana-to-joe,"['Drama', 'Romance', 'Animal Protagonists', 'Dogs', 'Melancholy', 'Non-Human Protagonists', 'Shorts']",,9279
Barakamon,https://www.anime-planet.com/anime/barakamon,"['Comedy', 'Shounen', 'Slice of Life', 'Art', 'Countryside', 'Island', 'Iyashikei', 'Lifestyle Change', 'Based on a Manga']",,22789
requiemoftheroseking,https://www.anime-planet.com/anime/requiem-of-the-rose-king,"['Drama', 'Shoujo', '15th Century', 'England', 'Europe', 'Historical', 'LGBT Themes', 'Love Triangle', 'Medieval', 'Political', 'Revenge', 'Star-Crossed Lovers', 'Violence', 'Based on a Manga']","
Alt title: Baraou no Souretsu
",42892
Barbapapa,https://www.anime-planet.com/anime/barbapapa,"['Fantasy', 'Family Friendly', 'Short Episodes']",,2823
Baribari Densetsu (1986),https://www.anime-planet.com/anime/baribari-densetsu-1986,"['Action', 'Shounen', 'Sports', 'Motorcycles', 'Racing', 'Based on a Manga']",,5002
Bartender,https://www.anime-planet.com/anime/bartender,"['Drama', 'Seinen', 'Alcohol', 'Bar', 'Cocktails', 'Cooking', 'Episodic', 'Food and Beverage', 'Iyashikei', 'Restaurants', 'Work Life', 'Based on a Manga']",,1589
Basilisk,https://www.anime-planet.com/anime/basilisk,"['Action', 'Drama', 'Romance', 'Seinen', '17th Century', 'Feudal Japan', 'Historical', 'Mind Games', 'Ninja', 'Star-Crossed Lovers', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Manga']","
Alt title: Basilisk: Kouga Ninpou Chou
",67
Basilisk: The Ouka Ninja Scrolls,https://www.anime-planet.com/anime/basilisk-the-ouka-ninja-scrolls,"['Action', 'Drama', 'Seinen', '17th Century', 'Feudal Japan', 'Ninja', 'Violence', 'Based on a Manga']","
Alt title: Basilisk: Ouka Ninpouchou
",35964
Basquash!,https://www.anime-planet.com/anime/basquash,"['Action', 'Mecha', 'Sci Fi', 'Sports', 'Basketball', 'Original Work']",,5675
Bastard!!,https://www.anime-planet.com/anime/bastard,"['Fantasy', 'Seinen', 'Dark Fantasy', 'Magic', 'Medieval', 'Parody', 'Serial Killers', 'Explicit Violence', 'Nudity', 'Based on a Manga']","
Alt title: Bastard!! Ankoku no Hakaishin
",404
"Bastard!! Heavy Metal, Dark Fantasy Season 2",https://www.anime-planet.com/anime/bastard-heavy-metal-dark-fantasy-season-2,"['Fantasy', 'Seinen', 'Dark Fantasy', 'Magic', 'Medieval', 'Parody', 'Serial Killers', 'Explicit Violence', 'Based on a Manga']","
Alt title: Bastard!! Ankoku no Hakaishin Season 2
",54141
Pattenrai!! ~Minami no Shima no Mizu Monogatari~,https://www.anime-planet.com/anime/pattenrai-minami-no-shima-no-mizu-monogatari,"['Drama', 'Slice of Life', 'Biographies', 'Countryside', 'Historical']","
Alt title: Batain Lai Minami no Shima no Mizu Monogatari
",6688
Batman: Gotham Knight,https://www.anime-planet.com/anime/batman-gotham-knight,"['Action', 'Sci Fi', 'Collections', 'Secret Identity', 'Superheroes', 'Vigilantes', 'Based on a Comic Book']",,4094
Baton,https://www.anime-planet.com/anime/baton,"['Action', 'Sci Fi', 'Androids', 'Cyborgs', 'Martial Arts', 'Robots', 'Thriller']",,6189
Battery,https://www.anime-planet.com/anime/battery,"['Drama', 'Sports', 'Baseball', 'noitaminA', 'School Life', 'Tournaments', 'Bullying', 'Mature Themes', 'Physical Abuse', 'Based on a Novel']",,32947
Battle Athletes Victory,https://www.anime-planet.com/anime/battle-athletes-victory,"['Ecchi', 'Sports', 'All-Girls School', 'Boarding School', 'Outer Space']","
Alt title: Battle Athletess Daiundokai Victory
",1186
Battle Athletes Victory ReSTART!,https://www.anime-planet.com/anime/battle-athletes-victory-restart,"['Sci Fi', 'Sports', 'All-Girls School', 'Blackmail', 'Boarding School', 'Outer Space', 'Terrorism', 'Tournaments', 'Emotional Abuse', 'Mature Themes', 'Physical Abuse', 'Suicide']","
Alt title: Battle Athletes Daiundoukai ReSTART!
",42321
Battle Girl High School,https://www.anime-planet.com/anime/battle-girl-high-school,"['Action', 'Sci Fi', 'School Life', 'Based on a Mobile Game']",,33184
Battle Programmer Shirase,https://www.anime-planet.com/anime/battle-programmer-shirase,"['Comedy', 'Ecchi', 'Hacking', 'Short Episodes', 'Original Work']",,579
Battle Royal High School,https://www.anime-planet.com/anime/battle-royal-high-school,"['Action', 'Ecchi', 'Fantasy', 'Sci Fi', 'Body Sharing', 'Demons', 'Martial Arts', 'Explicit Violence', 'Nudity', 'Sexual Content', 'Based on a Manga']","
Alt title: Shin Majinden Battle Royal High School
",3625
Battle Spirits: Brave,https://www.anime-planet.com/anime/battle-spirits-brave,"['Time Travel', 'Based on a Card Game']",,9346
Art of Fighting,https://www.anime-planet.com/anime/art-of-fighting,"['Action', 'Martial Arts', 'Based on a Video Game']","
Alt title: Battle Spirits: Ryuuko no Ken
",1009
Battle Spirits: Shounen Gekiha Dan,https://www.anime-planet.com/anime/battle-spirits-shounen-gekiha-dan,"['Action', 'Fantasy', 'Person in a Strange World', 'Based on a Card Game']",,6901
Battle Spirits: Shounen Toppa Version,https://www.anime-planet.com/anime/battle-spirits-shounen-toppa-version,"['Adventure', 'Proxy Battles', 'Based on a Card Game']",,5082
Eve: Baumkuchen End,https://www.anime-planet.com/anime/eve-baumkuchen-end,['Fantasy'],,40344
Bavel no Hon,https://www.anime-planet.com/anime/bavel-no-hon,"['Adventure', 'Fantasy', 'Abstract', 'Shorts']","
Alt title: Bavel's Book
",4458
Bayonetta: Bloody Fate,https://www.anime-planet.com/anime/bayonetta-bloody-fate,"['Action', 'Fantasy', 'Europe', 'Guns', 'Magic', 'Supernatural', 'Superpowers', 'Witches', 'Violence', 'Based on a Video Game']",,20543
Be-Bop High School,https://www.anime-planet.com/anime/be-bop,"['Comedy', 'Seinen', 'Delinquents', 'Hand to Hand Combat', 'School Life', 'Mature Themes', 'Physical Abuse', 'Violence', 'Based on a Manga']",,9645
Be-Boy Kidnapp'n Idol,https://www.anime-planet.com/anime/be-boy-kidnappn-idol,"['BL', 'Romance', 'Shounen-ai', 'Idols', 'Kidnapping', 'Music', 'Rock Music', 'School Life', 'Mature Themes', 'Physical Abuse', 'Original Work']",,2220
inshowhabeam,https://www.anime-planet.com/anime/inshow-ha-beam,"['Action', 'Fantasy', 'Military', 'War']",,39714
beanbandit,https://www.anime-planet.com/anime/bean-bandit,"['Action', 'Seinen', 'Bounty Hunters', 'Guns', 'Based on a Manga']",,37483
Bear Bear Bear Kuma!,https://www.anime-planet.com/anime/bear-bear-bear-kuma,"['Comedy', 'Fantasy', 'Slice of Life', 'Bears', 'Chibi', 'Game Elements', 'Isekai', 'Person in a Strange World', 'Short Episodes', 'Virtual Reality', 'Based on a Light Novel']",,43353
beastwarsiichouseimeitaitransformers,https://www.anime-planet.com/anime/beast-wars-ii-chou-seimeitai-transformers,"['Action', 'Mecha', 'Sci Fi', 'Non-Human Protagonists', 'Robots', 'Sentient Mecha', 'Super Robot', 'Transforming Mecha', 'War']","
Alt title: Transformers: Beast Wars II
",5070
beastwarsiichouseimeitaitransformersmovie,https://www.anime-planet.com/anime/beast-wars-ii-chou-seimeitai-transformers-movie,"['Action', 'Mecha', 'Sci Fi', 'Non-Human Protagonists', 'Robots', 'Sentient Mecha', 'Super Robot', 'Transforming Mecha', 'War']","
Alt title: Transformers: Beast Wars II - The Movie
",5289
Beastars,https://www.anime-planet.com/anime/beastars,"['Drama', 'Fantasy', 'Romance', 'Shounen', 'Animal Protagonists', 'Anthropomorphic', 'Non-Human Protagonists', 'Psychological', 'School Life', 'Wolves', 'Bullying', 'Emotional Abuse', 'Mature Themes', 'Sexual Content', 'Violence', 'Based on a Manga', 'CG Animation']",,39195
Beastars 2,https://www.anime-planet.com/anime/beastars-2,"['Action', 'Drama', 'Fantasy', 'Shounen', 'Animal Protagonists', 'Anthropomorphic', 'Non-Human Protagonists', 'Psychological', 'School Life', 'Wolves', 'Sexual Content', 'Violence', 'Based on a Manga', 'CG Animation']",,40935
beatless,https://www.anime-planet.com/anime/beatless,"['Action', 'Drama', 'Romance', 'Sci Fi', 'Androids', 'Interspecies Relationship', 'Non-Human Protagonists', 'Robots', 'Based on a Light Novel']",,36516
Beatless: Final Stage,https://www.anime-planet.com/anime/beatless-final-stage,"['Action', 'Drama', 'Romance', 'Sci Fi', 'Androids', 'Non-Human Protagonists', 'Robots', 'Based on a Light Novel']",,38020
Beatless: Intermission,https://www.anime-planet.com/anime/beatless-intermission,"['Action', 'Drama', 'Romance', 'Sci Fi', 'Androids', 'Non-Human Protagonists', 'Recap', 'Robots', 'Based on a Light Novel']",,37277
Hikaru Utada: Beautiful World,https://www.anime-planet.com/anime/hikaru-utada-beautiful-world,"['Sci Fi', 'Post-apocalyptic', 'Promotional']",,32311
jizue: Because,https://www.anime-planet.com/anime/jizue-because,['Abstract'],,43318
BECK: Mongolian Chop Squad,https://www.anime-planet.com/anime/beck-mongolian-chop-squad,"['Drama', 'Shounen', 'Coming of Age', 'Lifestyle Change', 'Music', 'Rock Music', 'Showbiz', 'Based on a Manga']",,57
Beelzebub,https://www.anime-planet.com/anime/beelzebub,"['Action', 'Comedy', 'Shounen', 'Childcare', 'Delinquents', 'Demons', 'Master-Servant Relationship', 'Overpowered Main Characters', 'Single Parent', 'Superpowers', 'Based on a Manga']",,9513
Beelzebub Specials,https://www.anime-planet.com/anime/beelzebub-specials,['Comedy'],,10479
As Miss Beelzebub Likes It.,https://www.anime-planet.com/anime/as-miss-beelzebub-likes-it,"['Comedy', 'Romance', 'Shounen', 'Demons', 'Hell', 'Supernatural', 'Based on a Manga']","
Alt title: Beelzebub-jou no Okinimesu mama.
",37716
Beelzebub Jump Super Anime Tour Special,https://www.anime-planet.com/anime/beelzebub-jump-super-anime-tour-special,"['Action', 'Comedy', 'Shounen', 'Delinquents', 'Demons', 'Superpowers', 'Based on a Manga']",,9120
beermukashimukashi,https://www.anime-planet.com/anime/beer-mukashi-mukashi,['Shorts'],,29897
believeinit,https://www.anime-planet.com/anime/believe-in-it,"['Abstract', 'Shorts', 'Stop Motion Animation']",,29710
Belle to Kaijuu Ouji,https://www.anime-planet.com/anime/belle-to-kaijuu-ouji,"['Fantasy', 'Family Friendly', 'Shorts', 'Stop Motion Animation']",,34227
bem,https://www.anime-planet.com/anime/bem,"['Horror', 'Demons', 'Monster-of-the-week', 'Noir', 'Superheroes', 'Supernatural', 'Youkai', 'Violence', 'Original Work']",,39221
BEM Movie: Become Human,https://www.anime-planet.com/anime/bem-movie-become-human,"['Horror', 'Demons', 'Noir', 'Superheroes', 'Supernatural', 'Youkai', 'Original Work']",,42129
Ben-To,https://www.anime-planet.com/anime/ben-to,"['Action', 'Comedy', 'Convenience Store', 'Food and Beverage', 'Hand to Hand Combat', 'Based on a Light Novel']",,10396
Ben-To Picture Drama,https://www.anime-planet.com/anime/ben-to-picture-drama,['Picture Drama'],,12447
Handyman Saitou in another world,https://www.anime-planet.com/anime/handyman-saitou-in-another-world,"['Adventure', 'Comedy', 'Game Elements', 'Isekai', 'Magic', 'Medieval', 'Person in a Strange World', 'Explicit Violence', 'Based on a Manga']","
Alt title: Benriya Saitou-san, Isekai ni Iku
",50854
Bermuda Triangle: Colorful Pastorale,https://www.anime-planet.com/anime/bermuda-triangle-colorful-pastorale,"['Fantasy', 'Slice of Life', 'Mermaids', 'Non-Human Protagonists', 'Ocean', 'Original Work']",,38199
Miss Bernard said.,https://www.anime-planet.com/anime/miss-bernard-said,"['Comedy', 'Gag', 'Library', 'Short Episodes', 'Based on a Manga']","
Alt title: Bernard Jou Iwaku.
",33462
Berserk (2016),https://www.anime-planet.com/anime/berserk-2016,"['Action', 'Fantasy', 'Seinen', 'Animeism', 'Dark Fantasy', 'Demons', 'Medieval', 'Mercenaries', 'Overpowered Main Characters', 'Swordplay', 'Animal Abuse', 'Explicit Sex', 'Explicit Violence', 'Mature Themes', 'Based on a Manga']",,32379
Berserk (2017),https://www.anime-planet.com/anime/berserk-2017,"['Action', 'Fantasy', 'Seinen', 'Animeism', 'Dark Fantasy', 'Demons', 'Medieval', 'Mercenaries', 'Swordplay', 'Explicit Sex', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Manga']",,34055
berserk2016recap,https://www.anime-planet.com/anime/berserk-2016-recap,"['Action', 'Fantasy', 'Seinen', 'Demons', 'Medieval', 'Mercenaries', 'Overpowered Main Characters', 'Recap', 'Swordplay', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Manga', 'CG Animation']",,35009
berserk2017recollectionsofthewitch,https://www.anime-planet.com/anime/berserk-2017-recollections-of-the-witch,['Recap'],"
Alt title: Berserk (2017): Majo no Tsuisou
",35676
Berserk: The Golden Age Arc - Memorial Edition,https://www.anime-planet.com/anime/berserk-the-golden-age-arc-memorial-edition,"['Action', 'Fantasy', 'Seinen', 'Dark Fantasy', 'Demons', 'Medieval', 'Mercenaries', 'Overpowered Main Characters', 'Swordplay', 'Explicit Sex', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Manga']","
Alt title: Berserk: Ougon Jidai-hen - Memorial Edition
",52976
Berserk: Golden Age Arc I - The Egg of the King,https://www.anime-planet.com/anime/berserk-golden-age-arc-i-the-egg-of-the-king,"['Action', 'Fantasy', 'Seinen', 'Dark Fantasy', 'Demons', 'Medieval', 'Mercenaries', 'Overpowered Main Characters', 'Swordplay', 'Explicit Violence', 'Nudity', 'Based on a Manga']","
Alt title: Berserk: Ougon Jidai-hen I - Haou no Tamago
",10218
Berserk: Golden Age Arc II - The Battle for Doldrey,https://www.anime-planet.com/anime/berserk-golden-age-arc-ii-the-battle-for-doldrey,"['Action', 'Fantasy', 'Seinen', 'Dark Fantasy', 'Demons', 'Medieval', 'Mercenaries', 'Overpowered Main Characters', 'Swordplay', 'Explicit Sex', 'Explicit Violence', 'Based on a Manga']","
Alt title: Berserk: Ougon Jidai-hen II - Doldrey Kouryaku
",12113
Berserk: Golden Age Arc III - The Advent,https://www.anime-planet.com/anime/berserk-golden-age-arc-iii-the-advent,"['Action', 'Fantasy', 'Seinen', 'Dark Fantasy', 'Demons', 'Medieval', 'Mercenaries', 'Overpowered Main Characters', 'Swordplay', 'Explicit Sex', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Manga']","
Alt title: Berserk: Ougon Jidai-hen III - Kourin
",12115
