Anime,URL,Tags,Alts,MAL_ID
Pokemon,https://www.anime-planet.com/anime/pokemon,"['Adventure', 'Fantasy', 'Shounen', 'Child Protagonists', 'Elemental Powers', 'Episodic', 'Family Friendly', 'Monsters', 'Proxy Battles', 'Tournaments', 'Based on a Video Game']",[''],527
Dragon Ball GT,https://www.anime-planet.com/anime/dragon-ball-gt,"['Adventure', 'Shounen', 'Aliens', 'Hand to Hand Combat', 'Martial Arts', 'Superpowers', 'Based on a Manga']",[''],225
Blue Lock,https://www.anime-planet.com/anime/blue-lock,"['Action', 'Drama', 'Shounen', 'Sports', 'Soccer', 'Based on a Manga']",[''],49596
Gintama°,https://www.anime-planet.com/anime/gintama-2015,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",[''],28977
Gintama.,https://www.anime-planet.com/anime/gintama-2017,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Crude', 'Feudal Japan', 'Gag', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",[''],28977
Gintama',https://www.anime-planet.com/anime/gintama-2011,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",[''],28977
Gintama,https://www.anime-planet.com/anime/gintama,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Violence', 'Based on a Manga']",[''],28977
Bakuman.,https://www.anime-planet.com/anime/bakuman,"['Drama', 'Shounen', 'Anime Industry', 'Manga Industry', 'Otaku Culture', 'Voice Acting', 'Writers', 'Based on a Manga']",[''],7674
Ranking of Kings,https://www.anime-planet.com/anime/ranking-of-kings,"['Action', 'Adventure', 'Fantasy', 'Child Protagonists', 'Coming of Age', 'Disability', 'noitaminA', 'Royalty', 'Violence', 'Based on a Manga']",['Ou-sama Ranking'],40834
Sword Art Online Alternative: Gun Gale Online,https://www.anime-planet.com/anime/sword-art-online-alternative-gun-gale-online,"['Action', 'Sci Fi', 'Game Elements', 'Guns', 'MMORPG', 'Overpowered Main Characters', 'Tournaments', 'Virtual Reality', 'Explicit Violence', 'Based on a Light Novel']",[''],36475
Sankarea,https://www.anime-planet.com/anime/sankarea,"['Comedy', 'Drama', 'Romance', 'Shounen', 'Supernatural', 'Zombies', 'Emotional Abuse', 'Mature Themes', 'Nudity', 'Physical Abuse', 'Sexual Abuse', 'Suicide', 'Violence', 'Based on a Manga', 'Domestic Abuse']",['Sankarea: Undying Love'],11499
The Fruit of Grisaia,https://www.anime-planet.com/anime/the-fruit-of-grisaia,"['Drama', 'Ecchi', 'Romance', 'Boarding School', 'Psychological', 'School Life', 'Animal Abuse', 'Emotional Abuse', 'Mature Themes', 'Nudity', 'Suicide', 'Based on an Eroge', 'Based on a Visual Novel']",['Grisaia no Kajitsu'],17729
Log Horizon 2,https://www.anime-planet.com/anime/log-horizon-2,"['Adventure', 'Fantasy', 'Sci Fi', 'Economics', 'Game Elements', 'Guilds', 'Isekai', 'MMORPG', 'Overpowered Main Characters', 'Person in a Strange World', 'PVE', 'Trapped in a Video Game', 'Based on a Light Novel']",[''],23321
Cautious Hero: The Hero Is Overpowered but Overly Cautious,https://www.anime-planet.com/anime/cautious-hero-the-hero-is-overpowered-but-overly-cautious,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Demons', 'Game Elements', 'Gods', 'Isekai', 'Magic', 'Non-Human Protagonists', 'Overpowered Main Characters', 'Person in a Strange World', 'Summoned Into Another World', 'Violence', 'Based on a Light Novel']",['Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru'],38659
Food Wars! The Fourth Plate,https://www.anime-planet.com/anime/food-wars-the-fourth-plate,"['Comedy', 'Ecchi', 'Shounen', 'Cooking', 'Culinary School', 'Food and Beverage', 'Tournaments', 'Based on a Manga']",['Shokugeki no Souma: Shin no Sara'],39940
The Disappearance of Haruhi Suzumiya,https://www.anime-planet.com/anime/the-disappearance-of-haruhi-suzumiya,"['Drama', 'Sci Fi', 'Shounen', 'Psychological', 'Time Travel', 'Based on a Light Novel']",['Suzumiya Haruhi no Shoushitsu'],7311
A Certain Scientific Railgun,https://www.anime-planet.com/anime/a-certain-scientific-railgun,"['Action', 'Sci Fi', 'Elemental Powers', 'Psychic Powers', 'Supernatural', 'Superpowers', 'Based on a Manga']",['Toaru Kagaku no Railgun'],6213
Vampire Knight,https://www.anime-planet.com/anime/vampire-knight,"['Drama', 'Romance', 'Shoujo', 'Amnesia', 'Boarding School', 'Monster School', 'School Life', 'Supernatural', 'Vampires', 'Based on a Manga']",[''],3457
A Lull in the Sea,https://www.anime-planet.com/anime/a-lull-in-the-sea,"['Drama', 'Fantasy', 'Romance', 'Coming of Age', 'Love Triangle', 'Ocean', 'Unrequited Love', 'Original Work']",['Nagi no Asu kara'],16067
The Last: Naruto the Movie,https://www.anime-planet.com/anime/the-last-naruto-the-movie,"['Action', 'Fantasy', 'Romance', 'Shounen', 'Hand to Hand Combat', 'Martial Arts', 'Ninja', 'Based on a Manga']",[''],16870
My Hero Academia 6,https://www.anime-planet.com/anime/my-hero-academia-6,"['Action', 'Sci Fi', 'Shounen', 'Superheroes', 'Explicit Violence', 'Mature Themes', 'Based on a Manga', 'Domestic Abuse']",['Boku no Hero Academia 6'],49918
"Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",https://www.anime-planet.com/anime/higehiro-after-being-rejected-i-shaved-and-took-in-a-high-school-runaway,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'Shounen', 'Age Gap', 'Cohabitation', 'Salaryman', 'Explicit Sex', 'Mature Themes', 'Suicide', 'Based on a Light Novel']",['Hige wo Soru. Soshite Joshikosei wo Hirou.'],40938
Shiki,https://www.anime-planet.com/anime/shiki,"['Horror', 'Mystery', 'Countryside', 'noitaminA', 'Psychological', 'Supernatural', 'Vampires', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Light Novel']",[''],7724
Blast of Tempest,https://www.anime-planet.com/anime/blast-of-tempest,"['Adventure', 'Drama', 'Mystery', 'Romance', 'Shounen', 'Animeism', 'Conspiracy', 'Island', 'Magic', 'Revenge', 'Based on a Manga']",['Zetsuen no Tempest: The Civilization Blaster'],14075
Beelzebub,https://www.anime-planet.com/anime/beelzebub,"['Action', 'Comedy', 'Shounen', 'Childcare', 'Delinquents', 'Demons', 'Master-Servant Relationship', 'Overpowered Main Characters', 'Single Parent', 'Superpowers', 'Based on a Manga']",[''],9513
Ajin: Demi-Human,https://www.anime-planet.com/anime/ajin-demi-human,"['Horror', 'Seinen', 'Animeism', 'Human Experimentation', 'Supernatural', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Suicide', 'Based on a Manga', 'CG Animation']",['Ajin'],31580
Teasing Master Takagi-san,https://www.anime-planet.com/anime/teasing-master-takagi-san,"['Comedy', 'Romance', 'Shounen', 'Slice of Life', 'Iyashikei', 'School Life', 'Based on a Manga']",['Karakai Jouzu no Takagi-san'],35860
Violet Evergarden Movie,https://www.anime-planet.com/anime/violet-evergarden-movie,"['Drama', 'Melancholy', 'War', 'Violence', 'Based on a Light Novel']",[''],37987
Hunter x Hunter,https://www.anime-planet.com/anime/hunter-x-hunter,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Child Protagonists', 'Martial Arts', 'Superpowers', 'Violence', 'Based on a Manga']",[''],136
Is It Wrong to Try to Pick Up Girls in a Dungeon? III,https://www.anime-planet.com/anime/is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-iii,"['Action', 'Fantasy', 'Harem', 'Dungeon', 'Game Elements', 'Guilds', 'Monsters', 'Swordplay', 'Mature Themes', 'Violence', 'Based on a Light Novel', 'Self-Harm']",['Dungeon ni Deai wo Motomeru no wa Machigatte Iru Darou ka III: Familia Myth'],40454
Lovely Complex,https://www.anime-planet.com/anime/lovely-complex,"['Comedy', 'Romance', 'Shoujo', 'Romantic Comedy', 'School Life', 'Based on a Manga']",[''],2034
"Problem Children Are Coming From Another World, Aren't They?",https://www.anime-planet.com/anime/problem-children-are-coming-from-another-world-arent-they,"['Action', 'Fantasy', 'High Stakes Games', 'Isekai', 'Overpowered Main Characters', 'Person in a Strange World', 'PVP', 'Summoned Into Another World', 'Superpowers', 'Based on a Light Novel']",['Mondai-Ji-tachi ga Isekai Kara Kuru Sou desu yo?'],15315
Toilet-Bound Hanako-kun,https://www.anime-planet.com/anime/toilet-bound-hanako-kun,"['Shounen', 'Ghosts', 'School Life', 'Supernatural', 'Urban Legend', 'Explicit Violence', 'Based on a Manga']",['Jibaku Shounen Hanako-kun'],39534
Wise Man’s Grandchild,https://www.anime-planet.com/anime/wise-mans-grandchild,"['Action', 'Adventure', 'Fantasy', 'Isekai', 'Magic', 'Overpowered Main Characters', 'Person in a Strange World', 'Reincarnation', 'Violence', 'Based on a Light Novel']",['Kenja no Mago'],36407
The First Step,https://www.anime-planet.com/anime/the-first-step,"['Sports', 'Basketball', 'Disability', 'Korean Animation']",[''],263
Gangsta.,https://www.anime-planet.com/anime/gangsta,"['Action', 'Seinen', 'Disability', 'Gangs', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Prostitution', 'Sexual Content', 'Based on a Manga']",[''],25183
Kiss x Sis TV,https://www.anime-planet.com/anime/kiss-x-sis-tv,"['Ecchi', 'Romance', 'Seinen', 'Brother Complex', 'Siblings', 'Incest', 'Mature Themes', 'Sexual Content', 'Based on a Manga']",[''],7593
Kiki's Delivery Service,https://www.anime-planet.com/anime/kikis-delivery-service,"['Fantasy', 'Slice of Life', 'Apprenticeship', 'Europe', 'Family Friendly', 'Lifestyle Change', 'Magic', 'Witches', 'Based on a Novel']",['Majo no Takkyuubin'],512
Classroom of the Elite 2nd Season,https://www.anime-planet.com/anime/classroom-of-the-elite-2nd-season,"['Drama', 'Boarding School', 'Mind Games', 'Psychological', 'School Life', 'Bullying', 'Physical Abuse', 'Violence', 'Based on a Light Novel']",['Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season'],51096
Redo of Healer,https://www.anime-planet.com/anime/redo-of-healer,"['Action', 'Adventure', 'Drama', 'Ecchi', 'Fantasy', 'Seinen', 'Borderline H', 'Dark Fantasy', 'Magic', 'Revenge', 'Second Chance', 'Time Travel', 'Cannibalism', 'Emotional Abuse', 'Explicit Sex', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Violence', 'Based on a Light Novel']",['Kaifuku Jutsushi no Yarinaoshi'],40750
The Eminence in Shadow,https://www.anime-planet.com/anime/the-eminence-in-shadow,"['Action', 'Comedy', 'Fantasy', 'Isekai', 'Magic', 'Overpowered Main Characters', 'Person in a Strange World', 'Reincarnation', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Light Novel']",['Kage no Jitsuryokusha ni Naritakute!'],48316
Ponyo on the Cliff by the Sea,https://www.anime-planet.com/anime/ponyo-on-the-cliff-by-the-sea,"['Fantasy', 'Child Protagonists', 'Contemporary Fantasy', 'Family Friendly', 'Magic', 'Mermaids', 'Non-Human Protagonists', 'Ocean', 'Original Work']","['Gake no Ue no Ponyo', 'Ponyo']",2890
Eden of the East,https://www.anime-planet.com/anime/eden-of-the-east,"['Mystery', 'Amnesia', 'Conspiracy', 'High Stakes Games', 'NEET', 'noitaminA', 'Original Work']",['Higashi no Eden'],5630
Black Butler 2,https://www.anime-planet.com/anime/black-butler-2,"['Comedy', 'Shounen', '19th Century', 'Butlers', 'Demons', 'England', 'Europe', 'Master-Servant Relationship', 'Nobility', 'Non-Human Protagonists', 'Supernatural', 'Based on a Manga']",['Kuroshitsuji 2'],6707
Drifters,https://www.anime-planet.com/anime/drifters,"['Action', 'Fantasy', 'Seinen', 'Dark Fantasy', 'Historical', 'Isekai', 'Person in a Strange World', 'Rebellions', 'Samurai', 'Explicit Violence', 'Based on a Manga']",[''],31339
Katanagatari,https://www.anime-planet.com/anime/katanagatari,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Feudal Japan', 'Martial Arts', 'Monster-of-the-week', 'noitaminA', 'Overpowered Main Characters', 'Swordplay', 'Violence', 'Based on a Light Novel']",[''],6594
Given,https://www.anime-planet.com/anime/given,"['BL', 'Drama', 'Romance', 'Shounen-ai', 'Death of a Loved One', 'Music', 'noitaminA', 'Mature Themes', 'Suicide', 'Based on a Manga']",[''],39533
Evangelion: 1.0 You Are (Not) Alone,https://www.anime-planet.com/anime/evangelion-1-0-you-are-not-alone,"['Action', 'Drama', 'Mecha', 'Sci Fi', 'Post-apocalyptic', 'Super Robot', 'Original Work']",['Evangelion Shin Gekijouban: Jo'],2759
REBORN!,https://www.anime-planet.com/anime/reborn,"['Action', 'Adventure', 'Comedy', 'Shounen', 'Gangs', 'Mafia', 'Supernatural', 'Superpowers', 'Based on a Manga']",['Kateikyoushi Hitman Reborn!'],1604
Call of the Night,https://www.anime-planet.com/anime/call-of-the-night,"['Comedy', 'Romance', 'Shounen', 'Contemporary Fantasy', 'Interspecies Relationship', 'NEET', 'noitaminA', 'Non-Human Protagonists', 'Psychological', 'Supernatural', 'Urban Fantasy', 'Vampires', 'Violence', 'Based on a Manga']",['Yofukashi no Uta'],50346
In Another World With My Smartphone,https://www.anime-planet.com/anime/in-another-world-with-my-smartphone,"['Adventure', 'Comedy', 'Fantasy', 'Harem', 'Shounen', 'Cheats', 'Isekai', 'Overpowered Main Characters', 'Person in a Strange World', 'Based on a Light Novel']",['Isekai wa Smartphone to Tomo ni.'],35203
Absolute Duo,https://www.anime-planet.com/anime/absolute-duo,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'Magic School', 'School Life', 'Based on a Light Novel']",[''],25397
OreShura,https://www.anime-planet.com/anime/oreshura,"['Comedy', 'Harem', 'Romance', 'Blackmail', 'Fake Romance', 'School Life', 'Sudden Girlfriend Appearance', 'Based on a Light Novel']",['Ore no Kanojo to Osananajimi ga Shuraba Sugiru'],14749
Nekomonogatari (Black),https://www.anime-planet.com/anime/nekomonogatari-black,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Mystery', 'Romance', 'Curse', 'Supernatural', 'Explicit Violence', 'Based on a Light Novel']",['Nekomonogatari (Kuro)'],15689
Darwin's Game,https://www.anime-planet.com/anime/darwins-game,"['Action', 'Drama', 'Sci Fi', 'Shounen', 'High Stakes Games', 'Play or Die', 'Psychological', 'PVP', 'Superpowers', 'Violence', 'Based on a Manga']",[''],38656
Gintama°,https://www.anime-planet.com/anime/gintama-2015,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",[''],9969
Gintama.,https://www.anime-planet.com/anime/gintama-2017,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Crude', 'Feudal Japan', 'Gag', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",[''],9969
Gintama',https://www.anime-planet.com/anime/gintama-2011,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",[''],9969
Gintama,https://www.anime-planet.com/anime/gintama,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Violence', 'Based on a Manga']",[''],9969
Gosick,https://www.anime-planet.com/anime/gosick,"['Drama', 'Mystery', 'Romance', 'Boarding School', 'Detectives', 'Europe', 'Historical', 'Library', 'Violence', 'Based on a Light Novel']",[''],8425
SK8 the Infinity,https://www.anime-planet.com/anime/sk8-the-infinity,"['Comedy', 'Sports', 'Racing', 'Skateboarding', 'Emotional Abuse', 'Mature Themes', 'Physical Abuse', 'Original Work', 'Domestic Abuse']",[''],42923
God Eater,https://www.anime-planet.com/anime/god-eater,"['Action', 'Sci Fi', 'Monsters', 'Outside World', 'Post-apocalyptic', 'Swordplay', 'Explicit Violence', 'Based on a Video Game']",[''],27631
Miss Kobayashi's Dragon Maid S,https://www.anime-planet.com/anime/miss-kobayashis-dragon-maid-s,"['Comedy', 'Fantasy', 'GL', 'Seinen', 'Shoujo-ai', 'Slice of Life', 'Animal Characteristics', 'Cohabitation', 'Contemporary Fantasy', 'Dragons', 'Maids', 'Monster Girls', 'Non-Human Protagonists', 'Reverse Isekai', 'Roommates', 'Urban Fantasy', 'Based on a Manga']",['Kobayashi-san Chi no Maid Dragon S'],39247
Fruits Basket,https://www.anime-planet.com/anime/fruits-basket,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Shoujo', 'Animal Transformation', 'Contemporary Fantasy', 'Curse', 'Death of a Loved One', 'Dysfunctional Families', 'Love Triangle', 'Orphans', 'Roommates', 'Zodiac', 'Based on a Manga']",[''],120
And you thought there is never a girl online?,https://www.anime-planet.com/anime/and-you-thought-there-is-never-a-girl-online,"['Comedy', 'Ecchi', 'Romance', 'Guilds', 'MMORPG', 'School Life', 'Sudden Girlfriend Appearance', 'Based on a Light Novel']",['Netoge no Yome wa Onnanoko ja Nai to Omotta?'],31404
Tsukigakirei,https://www.anime-planet.com/anime/tsukigakirei,"['Romance', 'Coming of Age', 'Iyashikei', 'Love Triangle', 'School Life', 'Original Work']",[''],34822
Evangelion: 2.0 You Can (Not) Advance,https://www.anime-planet.com/anime/evangelion-2-0-you-can-not-advance,"['Action', 'Drama', 'Mecha', 'Sci Fi', 'Military', 'Monsters', 'Post-apocalyptic', 'Super Robot', 'Explicit Violence', 'Original Work']",['Evangelion Shin Gekijouban: Ha'],3784
Vinland Saga Season 2,https://www.anime-planet.com/anime/vinland-saga-season-2,"['Action', 'Drama', 'Seinen', '11th Century', 'Countryside', 'Europe', 'Historical', 'Medieval', 'Swordplay', 'War', 'Explicit Violence', 'Physical Abuse', 'Based on a Manga']",[''],49387
Shakugan no Shana,https://www.anime-planet.com/anime/shakugan-no-shana,"['Action', 'Fantasy', 'Contemporary Fantasy', 'Magic', 'Supernatural', 'Tsundere', 'Urban Fantasy', 'Based on a Light Novel']",[''],355
Natsume's Book of Friends,https://www.anime-planet.com/anime/natsumes-book-of-friends,"['Drama', 'Shoujo', 'Slice of Life', 'Bodyguards', 'Cats', 'Contemporary Fantasy', 'Countryside', 'Episodic', 'Iyashikei', 'Japanese Mythology', 'Orphans', 'Supernatural', 'Youkai', 'Based on a Manga']",['Natsume Yuujinchou'],4081
Paprika,https://www.anime-planet.com/anime/paprika,"['Sci Fi', 'Dream World', 'Hacking', 'Psychological', 'Nudity', 'Based on a Novel']",[''],1943
Dorohedoro,https://www.anime-planet.com/anime/dorohedoro,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Seinen', 'Curse', 'Dark Fantasy', 'Demons', 'Magic', 'Psychological', 'Supernatural', 'Explicit Violence', 'Based on a Manga']",[''],38668
Haganai: I Don't Have Many Friends NEXT,https://www.anime-planet.com/anime/haganai-i-dont-have-many-friends-next,"['Comedy', 'Ecchi', 'Harem', 'Otaku Culture', 'School Club', 'School Life', 'Based on a Light Novel']",['Boku wa Tomodachi ga Sukunai NEXT'],14967
Demon King Daimao,https://www.anime-planet.com/anime/demon-king-daimao,"['Ecchi', 'Fantasy', 'Harem', 'Demon King', 'Magic', 'Magic School', 'Overpowered Main Characters', 'School Life', 'Nudity', 'Based on a Light Novel']",['Ichiban Ushiro no Daimao'],7088
