Anime,URL,Tags,Alts,MAL_ID
Big Windup! 2: Goals,https://www.anime-planet.com/anime/big-windup-2-goals,"['Drama', 'Seinen', 'Sports', 'Baseball', 'Based on a Manga']",['Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou'],9124
Saint Seiya: The Lost Canvas - Meiou Shinwa 2nd Chapter,https://www.anime-planet.com/anime/saint-seiya-the-lost-canvas-meiou-shinwa-2nd-chapter,"['Action', 'Fantasy', 'Sci Fi', 'Shounen', '18th Century', 'Europe', 'Gods', 'Greek Mythology', 'Hand to Hand Combat', 'Historical', 'Non-Human Protagonists', 'Power Suits', 'Superpowers', 'Violence', 'Based on a Manga']",['Saint Seiya: The Lost Canvas - Meiou Shinwa 2'],9130
Jang Geum Ieui Kkum,https://www.anime-planet.com/anime/jang-geum-ieui-kkum,"['15th Century', 'Food and Beverage', 'Historical', 'Korean Animation']","[""Jang Geum's Dream""]",9200
Nine 3: Kanketsu-hen,https://www.anime-planet.com/anime/nine-3-kanketsu-hen,"['Shounen', 'Sports', 'Baseball', 'Based on a Manga']",['Nine 3: Final'],9244
Broken Blade Movie 3: Scars from an Assassin's Blade,https://www.anime-planet.com/anime/broken-blade-movie-3-scars-from-an-assassins-blade,"['Action', 'Fantasy', 'Mecha', 'Magic', 'Military', 'War']",['Break Blade Movie 3: Kyoujin no Ato'],9252
Fortune Arterial OVA,https://www.anime-planet.com/anime/fortune-arterial-ova,"['Comedy', 'Harem', 'Romance', 'Based on an Eroge', 'Based on a Visual Novel']",['Fortune Arterial: Akai Yakusoku OVA'],9347
Fox Spirit Matchmaker Season 9,https://www.anime-planet.com/anime/fox-spirit-matchmaker-season-9,"['Action', 'Fantasy', 'Romance', 'Chinese Animation', 'Non-Human Protagonists', 'Based on a Manga']",['Huyao Xiao Hongniang: Jin Chenxi'],42176
Broken Blade Movie 4: The Land of Calamity,https://www.anime-planet.com/anime/broken-blade-movie-4-the-land-of-calamity,"['Action', 'Fantasy', 'Mecha', 'Magic', 'Military', 'War', 'Violence']",['Break Blade Movie 4: Sanka no Chi'],9465
Mr. Osomatsu 3rd Season,https://www.anime-planet.com/anime/mr-osomatsu-3rd-season,"['Comedy', 'Josei', 'Slice of Life', 'Breaking the Fourth Wall', 'Episodic', 'Gag', 'NEET', 'Parody', 'Siblings', 'Slapstick', 'Based on a Manga']",['Osomatsu-san 3rd Season'],42391
Hakuouki: Record of the Jade Blood Episode 0,https://www.anime-planet.com/anime/hakuouki-record-of-the-jade-blood-episode-0,"['Action', 'Drama', 'Reverse Harem', '19th Century', 'Feudal Japan', 'Historical', 'Recap', 'Samurai', 'Based on an Otome Game', 'Based on a Visual Novel']",['Hakuouki Hekketsuroku Episode 0'],9723
Broken Blade Movie 5: The Gap Between Life & Death,https://www.anime-planet.com/anime/broken-blade-movie-5-the-gap-between-life-and-death,"['Action', 'Fantasy', 'Mecha', 'Magic', 'Military', 'War', 'Violence']",['Break Blade Movie 5: Shisen no Hate'],9724
Nura: Rise of the Youkai Clan Recaps,https://www.anime-planet.com/anime/nura-rise-of-the-youkai-clan-recaps,"['Japanese Mythology', 'Recap', 'Youkai']",['Nurarihyon no Mago Recaps'],9731
Sengoku Basara: Samurai Kings Movie - The Last Party,https://www.anime-planet.com/anime/sengoku-basara-samurai-kings-movie-the-last-party,"['Action', 'Feudal Japan', 'Samurai', 'Swordplay', 'Violence', 'Based on a Video Game']",['Sengoku Basara Movie: The Last Party'],9745
The Legend of Qin,https://www.anime-planet.com/anime/the-legend-of-qin,"['Action', 'Adventure', 'Fantasy', 'Ancient China', 'Chinese Animation', 'Historical', 'Martial Arts', 'Wuxia', 'Based on a Novel', 'CG Animation']",['Qin Shi Ming Yue: Bai Bu Fei Jian'],9806
Yuuki Yuuna is a Hero: The Great Mankai Chapter,https://www.anime-planet.com/anime/yuuki-yuuna-is-a-hero-the-great-mankai-chapter,"['Action', 'Drama', 'Fantasy', 'Magical Girl', 'Magic', 'Original Work']",['Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou'],42587
Squid Girls Specials,https://www.anime-planet.com/anime/squid-girls-specials,"['Comedy', 'Shounen', 'Ocean', 'Based on a Manga']",['Shinryaku! Ika Musume Specials'],9888
Pokemon Movie 14: White - Victini and Zekrom,https://www.anime-planet.com/anime/pokemon-white-victini-and-zekrom,"['Fantasy', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom'],9917
blessingofthecampanellalacampanelladellabenedizione,https://www.anime-planet.com/anime/blessing-of-the-campanella-la-campanella-della-benedizione,[''],['Shukufuku no Campanella: La Campanella Della Benedizione'],9924
Hayate the Combat Butler! Heaven is a Place on Earth,https://www.anime-planet.com/anime/hayate-the-combat-butler-heaven-is-a-place-on-earth,"['Comedy', 'Romance', 'Shounen', 'Slice of Life', 'Butlers', 'Master-Servant Relationship', 'Based on a Manga']",['Hayate no Gotoku! Heaven is a Place on Earth'],9958
Pokemon Movie 20: I Choose You!,https://www.anime-planet.com/anime/pokemon-movie-20-i-choose-you,"['Adventure', 'Fantasy', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Proxy Battles', 'Based on a Video Game']",['Pokemon Movie 20: Kimi ni Kimeta!'],34540
Gigigoegoe: Seonghyeongsu,https://www.anime-planet.com/anime/gigigoegoe-seonghyeongsu,"['Horror', 'Korean Animation', 'Thriller', 'Nudity', 'Violence', 'Based on a Webtoon']",['Beauty Water'],42737
Dragon Ball: Plan to Destroy the Saiyajin,https://www.anime-planet.com/anime/dragon-ball-plan-to-destroy-the-saiyajin,"['Action', 'Fantasy', 'Shounen', 'Aliens', 'Hand to Hand Combat', 'Martial Arts', 'Revenge', 'Superpowers', 'Based on a Manga']",['Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku'],10017
Akai Boushi,https://www.anime-planet.com/anime/akai-boushi,['Minna no Uta'],['Minna no Uta'],42793
Kotatsu Musume de Teketekete,https://www.anime-planet.com/anime/kotatsu-musume-de-teketekete,"['Family Friendly', 'Minna no Uta']",['Minna no Uta:'],42793
Nura: Rise of the Youkai Clan - Demon Capital,https://www.anime-planet.com/anime/nura-rise-of-the-youkai-clan-demon-capital,"['Action', 'Shounen', 'Demons', 'Monsters', 'Supernatural', 'Youkai', 'Based on a Manga']",['Nurarihyon no Mago: Sennen Makyou'],10049
Naruto Shippuden OVA: Sage Naruto vs Sasuke,https://www.anime-planet.com/anime/naruto-shippuden-ova-sage-naruto-vs-sasuke,"['Action', 'Shounen', 'Ninja', 'Rivalries', 'Shorts', 'Based on a Manga']",['Naruto x UT'],10075
Akai Boushi,https://www.anime-planet.com/anime/akai-boushi,['Minna no Uta'],['Minna no Uta'],42853
Kotatsu Musume de Teketekete,https://www.anime-planet.com/anime/kotatsu-musume-de-teketekete,"['Family Friendly', 'Minna no Uta']",['Minna no Uta:'],42853
Broken Blade Movie 6: Fortress of Lamentation,https://www.anime-planet.com/anime/broken-blade-movie-6-fortress-of-lamentation,"['Action', 'Fantasy', 'Mecha', 'Magic', 'Military', 'War', 'Violence']",['Break Blade Movie 6: Doukoku no Toride'],10092
Sword Art Online: Progressive Movie 1 - Aria of a Starless Night,https://www.anime-planet.com/anime/sword-art-online-progressive-movie-1-aria-of-a-starless-night,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Sci Fi', 'Game Elements', 'High Stakes Games', 'MMORPG', 'Monsters', 'Overpowered Main Characters', 'PVE', 'PVP', 'Swordplay', 'Trapped in a Video Game', 'Virtual Reality', 'Based on a Light Novel']",['Sword Art Online: Progressive Movie - Hoshinaki Yoru no Aria'],42916
Baki: Son of Ogre,https://www.anime-planet.com/anime/baki-son-of-ogre,"['Action', 'Shounen', 'Sports', 'Hand to Hand Combat', 'Explicit Violence', 'Based on a Manga']",['Hanma Baki: Son of Ogre'],42940
Girls' Frontline Chibi Theater 2,https://www.anime-planet.com/anime/girls-frontline-chibi-theater-2,"['Comedy', 'Slice of Life', 'Anthropomorphic', 'Chibi', 'Chinese Animation', 'Guns', 'Short Episodes', 'Based on a Mobile Game']",['Shaonu Qianxian: Renxing Xiao Juchang 2'],42949
Hunter x Hunter: Jump Super Anime Tour 1998,https://www.anime-planet.com/anime/hunter-x-hunter-jump-super-anime-tour-1998,"['Adventure', 'Shounen', 'Child Protagonists', 'Based on a Manga']",['Hunter x Hunter Pilot'],10189
yatogamechankansatsunikki3,https://www.anime-planet.com/anime/yatogame-chan-kansatsu-nikki-3,"['Comedy', 'Shounen', 'Slice of Life', 'Educational', 'Promotional', 'Short Episodes', 'Tourism', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Yatogame-chan Kansatsu Nikki Sansatsume'],42959
nightraid1931picturedrama,https://www.anime-planet.com/anime/night-raid-1931-picture-drama,['Picture Drama'],['Senkou no Night Raid Picture Drama'],10201
Berserk: Golden Age Arc I - The Egg of the King,https://www.anime-planet.com/anime/berserk-golden-age-arc-i-the-egg-of-the-king,"['Action', 'Fantasy', 'Seinen', 'Dark Fantasy', 'Demons', 'Medieval', 'Mercenaries', 'Overpowered Main Characters', 'Swordplay', 'Explicit Violence', 'Nudity', 'Based on a Manga']",['Berserk: Ougon Jidai-hen I - Haou no Tamago'],10218
Magical Angel Creamy Mami: Long Goodbye,https://www.anime-planet.com/anime/magical-angel-creamy-mami-long-goodbye,"['Magical Girl', 'Sci Fi', 'Aliens', 'Magic', 'Non-Human Protagonists', 'Original Work']",['Mahou no Tenshi Creamy Mami: Long Goodbye'],2046
Shining Hearts,https://www.anime-planet.com/anime/shining-hearts,"['Action', 'Comedy', 'Fantasy', 'Harem', 'Romance', 'Based on a Video Game']",['Shining Hearts: Shiawase no Pan'],12367
Squid Girl 2,https://www.anime-planet.com/anime/squid-girl-2,"['Comedy', 'Shounen', 'Slice of Life', 'Iyashikei', 'Non-Human Protagonists', 'Ocean', 'Based on a Manga']",['Shinryaku!? Ika Musume'],10378
Squid Girl,https://www.anime-planet.com/anime/squid-girl,"['Comedy', 'Shounen', 'Slice of Life', 'Iyashikei', 'Non-Human Protagonists', 'Ocean', 'Based on a Manga']",['Shinryaku! Ika Musume'],10378
Ninja Girl & Samurai Master 2nd Season,https://www.anime-planet.com/anime/ninja-girl-samurai-master-2nd-season,"['Action', 'Comedy', 'Seinen', '16th Century', 'Chibi', 'Feudal Japan', 'Historical', 'Ninja', 'Overpowered Main Characters', 'Rebellions', 'Short Episodes', 'War', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Nobunaga no Shinobi: Ise Kanegasaki-hen'],34978
Baka and Test - Summon the Beasts OVA PV,https://www.anime-planet.com/anime/baka-and-test-summon-the-beasts-ova-pv,"['Comedy', 'Promotional']","['Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru ""LIPS Eizou""']",10431
Student Council's Discretion Lv. 2,https://www.anime-planet.com/anime/student-councils-discretion-lv-2,"['Comedy', 'Ecchi', 'Harem', 'Shounen', 'Breaking the Fourth Wall', 'Parody', 'School Life', 'Student Council', 'Based on a Light Novel']",['Seitokai no Ichizon Lv. 2'],10464
Kaijuu Girls,https://www.anime-planet.com/anime/kaijuu-girls,"['Comedy', 'Fantasy', 'Chibi', 'Monster Girls', 'Parody', 'Short Episodes', 'Original Work']",['Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku'],33011
The Prince of Tennis: Another Story II - Ano Toki no Bokura,https://www.anime-planet.com/anime/the-prince-of-tennis-another-story-ii-ano-toki-no-bokura,"['Shounen', 'Sports', 'Tennis', 'Based on a Manga']",['Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura'],10573
Aria the Scarlet Ammo: The Butei Come and Train at a Hot Spring,https://www.anime-planet.com/anime/aria-the-scarlet-ammo-the-butei-come-and-train-at-a-hot-spring,"['Seinen', 'Slice of Life', 'Based on a Light Novel']",['Hidan no Aria: Butei ga Kitarite Onsen Kenshuu'],10604
dalbitgunggwol,https://www.anime-planet.com/anime/dalbit-gunggwol,"['Adventure', 'Fantasy', 'Korean Animation']",['Lost in the Moonlight'],43387
Future Diary,https://www.anime-planet.com/anime/future-diary,"['Action', 'Shounen', 'Battle Royale', 'High Stakes Games', 'Obsessive Love', 'Play or Die', 'Possessive Lovers', 'Psychological', 'PVP', 'Stalkers', 'Supernatural', 'Explicit Violence', 'Mature Themes', 'Nudity', 'Sexual Abuse', 'Sexual Content', 'Based on a Manga', 'Domestic Abuse']",['Mirai Nikki'],10620
Ground Control to Psychoelectric Girl: The Nighttime Sun,https://www.anime-planet.com/anime/ground-control-to-psychoelectric-girl-the-nighttime-sun,"['Comedy', 'Slice of Life', 'Based on a Light Novel']",['Denpa Onna to Seishun Otoko: Mayonaka no Taiyou'],10638
appleseedxiiimovie1tartaros,https://www.anime-planet.com/anime/appleseed-xiii-remix-movie-1-tartaros,"['Action', 'Sci Fi', 'Seinen', 'Cyberpunk', 'Cyborgs', 'Police', 'Recap', 'Terrorism', 'Based on a Manga', 'CG Animation']","['Appleseed XIII Remix Movie 1: Yuigon', 'Gekijou Remix Han Appleseed XIII 1: Yuigon']",10689
appleseedxiiimovie2ouranos,https://www.anime-planet.com/anime/appleseed-xiii-remix-movie-2-ouranos,"['Action', 'Sci Fi', 'Seinen', 'Cyberpunk', 'Cyborgs', 'Police', 'Recap', 'Terrorism', 'Based on a Manga', 'CG Animation']","['Appleseed XIII Remix Movie 2: Yogen', 'Gekijou Remix Han Appleseed XIII 2: Yogen']",10693
Handsome Kenya: Korekuraide Utau,https://www.anime-planet.com/anime/handsome-kenya-korekuraide-utau,"['Slice of Life', 'Aliens', 'Music']","['Korekuraide Utau', 'Sing In My Own Way']",10720
A Certain Scientific Railgun T: Motto Marutto Railgun,https://www.anime-planet.com/anime/a-certain-scientific-railgun-t-motto-marutto-railgun,"['Comedy', 'Sci Fi', 'Gag']",['Toaru Kagaku no Railgun T: Motto Marutto Railgun'],43483
The Prince of Tennis Movie 2: Eikoku-shiki Teikyuu Shiro Kessen!,https://www.anime-planet.com/anime/the-prince-of-tennis-movie-2-eikoku-shiki-teikyuu-shiro-kessen,"['Shounen', 'Sports', 'Tennis', 'Based on a Manga']",['Tennis no Ouji-sama Movie 2: Eikoku-shiki Teikyuu Shiro Kessen!'],10731
Pokemon Movie 14: Black - Victini and Reshiram,https://www.anime-planet.com/anime/pokemon-black-victini-and-reshiram,"['Fantasy', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon Movie 14 Black: Victini to Shiroki Eiyuu Reshiram'],10740
Akai Boushi,https://www.anime-planet.com/anime/akai-boushi,['Minna no Uta'],['Minna no Uta'],43521
Kotatsu Musume de Teketekete,https://www.anime-planet.com/anime/kotatsu-musume-de-teketekete,"['Family Friendly', 'Minna no Uta']",['Minna no Uta:'],43521
Hikaru no Go: Special Edition - Match of Justice! The Ancient Flower Blooms!,https://www.anime-planet.com/anime/hikaru-no-go-special-edition-match-of-justice-the-ancient-flower-blooms,"['Shounen', 'Board Games', 'Ghosts', 'Go', 'Supernatural', 'Based on a Manga']",['Hikaru no Go: Sabaki no Ikkyoku! Inishie no Hana yo Sake!!'],10765
Yakusoku,https://www.anime-planet.com/anime/yakusoku,"['Drama', 'Black and White', 'Melancholy', 'Shorts']",['Promise'],43590
squidgirlikaicetabenaika,https://www.anime-planet.com/anime/squid-girl-ika-ice-tabena-ika,"['Comedy', 'Ocean', 'Based on a Manga']",['Shinryaku! Ika Musume: Ika Ice Tabena-ika?'],10849
Haganai: I Don't Have Many Friends OVA,https://www.anime-planet.com/anime/haganai-i-dont-have-many-friends-ova,"['Comedy', 'Slice of Life', 'Food and Beverage', 'School Club', 'Based on a Light Novel']",['Boku wa Tomodachi ga Sukunai OVA'],10897
My Hero Academia Movie 2: Heroes:Rising - Picture Drama,https://www.anime-planet.com/anime/my-hero-academia-movie-2-heroes-rising-picture-drama,"['Comedy', 'Picture Drama', 'Superheroes', 'Superpowers']",['Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni'],43683
theeverydaytalesofacatgodohanamighostbusters,https://www.anime-planet.com/anime/the-everyday-tales-of-a-cat-god-ohanami-ghostbusters,"['Comedy', 'Fantasy', 'Seinen', 'Animal Characteristics', 'Japanese Mythology', 'Non-Human Protagonists', 'Based on a Manga']",['Nekogami Yaoyorozu: Ohanami Ghostbusters'],10936
Ghost in the Shell: Stand Alone Complex - Individual Eleven - Tachikoma Days,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-individual-eleven-tachikoma-days,"['Comedy', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']",['Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma na Hibi'],10948
Pokemon 4D: Pikachu`s Ocean Adventure,https://www.anime-planet.com/anime/pokemon-4d-pikachus-ocean-adventure,"['Adventure', 'Animal Protagonists', 'Family Friendly', 'Non-Human Protagonists', 'Based on a Video Game']",['Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken'],11009
Pokemon 3D Adventure: Find Mew!,https://www.anime-planet.com/anime/pokemon-3d-adventure-find-mew,"['Adventure', 'Fantasy', 'Animal Protagonists', 'Family Friendly', 'Non-Human Protagonists', 'Based on a Video Game']",['Pokemon 3D Adventure: Mew wo Sagase!'],11019
pokemonpikachusbigmysteriousadventure,https://www.anime-planet.com/anime/pokemon-pikachus-big-mysterious-adventure,"['Fantasy', 'Animal Protagonists', 'Family Friendly', 'Monsters', 'Non-Human Protagonists', 'Based on a Video Game']",['Pokemon: Pikachu no Fushigi na Fushigi na Daibouken'],11069
nurariseoftheyoukaiclandemoncapitalrecaps,https://www.anime-planet.com/anime/nura-rise-of-the-youkai-clan-demon-capital-recaps,"['Recap', 'Youkai']","['Nurarihyon no Mago: Sennen Makyou Recaps', 'Nura: Rise of the Youkai Clan: Demon Capital Recaps']",11083
Fairies Albums 2nd Season,https://www.anime-planet.com/anime/fairies-albums-2nd-season,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Ancient China', 'Chinese Animation', 'Episodic', 'Historical', 'Supernatural', 'Animal Abuse', 'Bullying', 'Physical Abuse', 'Violence', 'Based on a Novel']",['Bai Yao Pu 2nd Season'],44067
A Town Where You Live: Tasogare Kousaten,https://www.anime-planet.com/anime/a-town-where-you-live-tasogare-kousaten,"['Drama', 'Romance', 'Shounen', 'Fake Romance', 'Nudity', 'Based on a Manga']",['Kimi no Iru Machi: Tasogare Kousaten'],11313
Ling Cage: Final Chapter,https://www.anime-planet.com/anime/ling-cage-final-chapter,"['Action', 'Drama', 'Horror', 'Sci Fi', 'Chinese Animation', 'Post-apocalyptic', 'Thriller', 'CG Animation', 'Original Work']","['Ling Long: Incarnation Zhong Zhang', 'Ling Long: Zhong Zhang']",44090
Ling Cage: Middle Chapter,https://www.anime-planet.com/anime/ling-cage-middle-chapter,"['Action', 'Drama', 'Horror', 'Sci Fi', 'Chinese Animation', 'Post-apocalyptic', 'Thriller', 'CG Animation', 'Original Work']","['Ling Long: Incarnation Zhong Zhang', 'Ling Long: Zhong Zhang']",44090
Fox Spirit Matchmaker Season 10,https://www.anime-planet.com/anime/fox-spirit-matchmaker-season-10,"['Action', 'Fantasy', 'Romance', 'Chinese Animation', 'Non-Human Protagonists', 'Based on a Manga']",['Huyao Xiao Hongniang: Mu Tiancheng'],44097
.hack // The Movie,https://www.anime-planet.com/anime/hack-the-movie,"['Action', 'Sci Fi', 'MMORPG', 'CG Animation']",['.hack//The Movie: Sekai no Mukou ni'],11375
Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!,https://www.anime-planet.com/anime/full-dive-this-ultimate-next-gen-full-dive-rpg-is-even-shittier-than-real-life,"['Action', 'Comedy', 'Fantasy', 'Game Elements', 'MMORPG', 'Virtual Reality', 'Violence', 'Based on a Light Novel']",['Kyuukyoku Shinkashita Full Dive RPG ga Genjitsu Yori mo Kusoge dattara'],44276
