Anime,URL,Tags,Alts,MAL_ID
Hellsing: Psalm of Darkness,https://www.anime-planet.com/anime/hellsing-psalm-of-darkness,"['Action', 'Seinen', 'Europe', 'Overpowered Main Characters', 'Supernatural', 'Vampires', 'Based on a Manga']",[''],7728
One Piece Special 4: The Detective Memoirs of Chief Straw Hat Luffy,https://www.anime-planet.com/anime/one-piece-the-detective-memoirs-of-chief-straw-hat-luffy,"['Action', 'Comedy', 'Shounen', 'Feudal Japan', 'Pirates', 'Based on a Manga']",['One Piece Special 4: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou'],2020
godzillamovie3theplaneteater,https://www.anime-planet.com/anime/godzilla-movie-3-the-planet-eater,"['Action', 'Sci Fi', 'Kaijuu', 'Military', 'Monsters', 'Tokusatsu', 'Based on a Movie', 'CG Animation']",['Godzilla Movie 3: Hoshi wo Kuu Mono'],37897
"One Piece Special 2: Open Upon the Great Sea! A Father's Huge, HUGE Dream!",https://www.anime-planet.com/anime/one-piece-open-upon-the-great-sea-a-fathers-huge-huge-dream,"['Action', 'Comedy', 'Shounen', 'Pirates', 'Superpowers', 'Based on a Manga']",['One Piece Special 2: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!'],1237
Magical Pokan,https://www.anime-planet.com/anime/magical-pokan,"['Comedy', 'Ecchi', 'Fantasy', 'Contemporary Fantasy', 'Magic', 'Vampires', 'Nudity', 'Original Work']",['Renkin Sankyuu Magical? Pokan'],941
theworldgodonlyknowskisskisskiss,https://www.anime-planet.com/anime/the-world-god-only-knows-kiss-kiss-kiss,"['Promotional', 'Based on a Manga']","['Kami nomi zo Shiru Sekai: Kiss', 'Kiss', 'Kiss..']",17725
Tiger & Bunny The Movie: The Rising,https://www.anime-planet.com/anime/tiger-and-bunny-the-movie-the-rising,"['Action', 'Comedy', 'Sci Fi', 'Superheroes', 'Superpowers', 'Original Work']",[''],12017
Cardcaptor Sakura: Leave it to Kero,https://www.anime-planet.com/anime/cardcaptor-sakura-leave-it-to-kero,"['Comedy', 'Shoujo', 'Animal Protagonists', 'Cats', 'Family Friendly', 'Food and Beverage', 'Non-Human Protagonists', 'Shorts', 'Based on a Manga']",[''],1078
Yowamushi Pedal The Movie,https://www.anime-planet.com/anime/yowamushi-pedal-the-movie,"['Shounen', 'Sports', 'Cycling', 'Racing', 'School Club', 'School Life', 'Tournaments', 'Based on a Manga']",[''],30413
One Piece Special 3: Protect! The Last Great Stage,https://www.anime-planet.com/anime/one-piece-special-protect-the-last-great-stage,"['Action', 'Comedy', 'Shounen', 'Pirates', 'Based on a Manga']",['One Piece Special 3: Mamore! Saigo no Dai Butai'],1238
Love Live! Superstar!! Season 2,https://www.anime-planet.com/anime/love-live-superstar-season-2,"['Idols', 'Music', 'School Life']",[''],50203
The Legend of Black Heaven,https://www.anime-planet.com/anime/the-legend-of-black-heaven,"['Sci Fi', 'Aliens', 'Music', 'Rock Music', 'Original Work']",['Kacho-Ouji'],1025
Kemurikusa (2012),https://www.anime-planet.com/anime/kemurikusa-2012,"['Action', 'Sci Fi', 'Insects', 'Non-Human Protagonists', 'Siblings', 'Survival', 'CG Animation', 'Original Work']",[''],37302
Overlord: Play Play Pleiades OVA,https://www.anime-planet.com/anime/overlord-play-play-pleiades-ova,"['Comedy', 'Fantasy', 'Chibi', 'Game Elements', 'Magic', 'Person in a Strange World', 'Skeletons', 'Virtual Reality', 'Based on a Light Novel']",['Overlord: Ple Ple Pleiades OVA'],37781
Macross Frontier Movie 1: The False Songstress,https://www.anime-planet.com/anime/macross-frontier-movie-1-the-false-songstress,"['Action', 'Drama', 'Mecha', 'Romance', 'Sci Fi', 'Idols', 'Love Triangle', 'Music', 'Real Robot', 'Space Opera', 'Transforming Mecha', 'Nudity', 'Violence']",['Macross Frontier Movie 1: Itsuwari no Utahime'],5310
The Vampire Dies in No Time 2nd Season,https://www.anime-planet.com/anime/the-vampire-dies-in-no-time-2nd-season,"['Comedy', 'Shounen', 'Contemporary Fantasy', 'Gag', 'Slapstick', 'Supernatural', 'Urban Fantasy', 'Vampires', 'Nudity', 'Based on a Manga']",['Kyuuketsuki Sugu Shinu 2nd Season'],50287
Nodame Cantabile OVA 2,https://www.anime-planet.com/anime/nodame-cantabile-ova-2,"['Comedy', 'Josei', 'Romance', 'Europe', 'Shorts', 'Based on a Manga']",[''],8190
I’m Quitting Heroing Specials,https://www.anime-planet.com/anime/im-quitting-heroing-specials,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Seinen', 'Demons', 'Work Life', 'Based on a Light Novel']","['Yuusha', 'Yamemasu: Kenshuu Ryokou wa Mokuteki wo Miushinau na']",51562
Ghost in the Shell: Stand Alone Complex - Individual Eleven,https://www.anime-planet.com/anime/ghost-in-the-shell-individual-eleven,"['Sci Fi', 'Cyberpunk', 'Cyborgs', 'Hacking', 'Noir', 'Based on a Manga']",['Koukaku Kidoutai S.A.C. 2nd GIG: Individual Eleven'],2448
Yamishibai: Japanese Ghost Stories 9th Season,https://www.anime-planet.com/anime/yamishibai-japanese-ghost-stories-9th-season,"['Horror', 'Episodic', 'Short Episodes', 'Supernatural', 'Urban Legend', 'Original Work']",[''],34467
Hibike! Euphonium Movie: Kitauji Koukou Suisougaku-bu e Youkoso,https://www.anime-planet.com/anime/hibike-euphonium-movie-kitauji-koukou-suisougaku-bu-e-youkoso,"['Drama', 'Music', 'Recap', 'School Club', 'School Life', 'Based on a Novel']",['Sound! Euphonium Movie: Welcome to the Kitauji High School Concert Band'],31989
My Hero Academia Movie 3: World Heroes' Mission,https://www.anime-planet.com/anime/my-hero-academia-movie-3-world-heroes-mission,"['Action', 'Sci Fi', 'Shounen', 'Superheroes', 'Superpowers', 'Weak to Strong', 'Violence', 'Based on a Manga']","[""Boku no Hero Academia Movie 3: World Heroes' Mission""]",50532
Free! Movie: The Final Stroke - Kouhen,https://www.anime-planet.com/anime/free-movie-the-final-stroke-kouhen,"['Sports', 'School Club', 'Swimming', 'Based on a Light Novel']",[''],48830
Lupin III: Jigen's Gravestone,https://www.anime-planet.com/anime/lupin-the-3rd-jigens-gravestone,"['Action', 'Criminals', 'Guns', 'Noir', 'Thieves', 'Explicit Violence', 'Nudity']",['Lupin III: Jigen Daisuke no Bohyou'],23293
REBORN! Special,https://www.anime-planet.com/anime/reborn-special,"['Adventure', 'Comedy', 'Shounen', 'Gangs', 'Mafia', 'Supernatural', 'Superpowers', 'Based on a Manga']",['Kateikyoushi Hitman Reborn! Special'],8532
Hozuki's Coolheadedness OVA 2,https://www.anime-planet.com/anime/hozukis-coolheadedness-ova-2,"['Comedy', 'Seinen', 'Afterlife', 'Dark Comedy', 'Demons', 'Dogs', 'Gag', 'Hell', 'Japanese Mythology', 'Non-Human Protagonists', 'Parody', 'Satire', 'Supernatural', 'Youkai', 'Based on a Manga']",['Hozuki no Reitetsu OVA 2'],37029
Free! Road to the World: The Dream,https://www.anime-planet.com/anime/free-road-to-the-world-the-dream,"['Sports', 'Recap', 'School Club', 'Swimming', 'Based on a Light Novel']",['Free! Road to the World: Yume'],39014
Hidamari Sketch x 365 EX,https://www.anime-planet.com/anime/hidamari-sketch-x-365-ex,"['Comedy', 'Seinen', 'Slice of Life', 'Art', 'Art School', 'Based on a 4-Koma Manga', 'Based on a Manga']",[''],7062
Rage of Bahamut: Genesis - Short Stories,https://www.anime-planet.com/anime/rage-of-bahamut-genesis-short-stories,"['Action', 'Adventure', 'Fantasy', 'Angels', 'Bounty Hunters', 'Demons', 'Magic', 'Monsters', 'Short Episodes', 'Based on a Mobile Game']",['Shingeki no Bahamut: Genesis - Short Stories'],34642
Macross Frontier Movie 2: The Wings of Farewell,https://www.anime-planet.com/anime/macross-frontier-movie-2-the-wings-of-farewell,"['Action', 'Drama', 'Mecha', 'Romance', 'Sci Fi', 'Idols', 'Love Triangle', 'Music', 'Real Robot', 'Space Opera', 'Transforming Mecha', 'Violence']",['Macross Frontier Movie 2: Sayonara no Tsubasa'],7222
Ajin Movie 2: Shoutotsu,https://www.anime-planet.com/anime/ajin-movie-2-shoutotsu,"['Horror', 'Seinen', 'Human Experimentation', 'Supernatural', 'Mature Themes', 'Suicide', 'Based on a Manga', 'CG Animation']",[''],30869
Haikara-San: Here Comes Miss Modern Part 1,https://www.anime-planet.com/anime/haikara-san-here-comes-miss-modern-part-1,"['Comedy', 'Drama', 'Romance', 'Shoujo', 'Arranged Marriage', 'Historical', 'War', 'Based on a Manga']","['Haikara-san ga Touru Zenpen: Benio', 'Hana no 17-sai']",33378
Ah! My Goddess TV Specials,https://www.anime-planet.com/anime/ah-my-goddess-tv-specials,"['Comedy', 'Fantasy', 'Romance', 'Seinen', 'Magic', 'Non-Human Protagonists', 'Based on a Manga']",['Ah! Megami-sama! TV Specials'],1003
Uta no Prince-sama: Maji Love 2000% Special,https://www.anime-planet.com/anime/uta-no-prince-sama-maji-love-2000-special,['Idols'],[''],19251
Yamishibai: Japanese Ghost Stories 9th Season,https://www.anime-planet.com/anime/yamishibai-japanese-ghost-stories-9th-season,"['Horror', 'Episodic', 'Short Episodes', 'Supernatural', 'Urban Legend', 'Original Work']",[''],35714
Giant Robo,https://www.anime-planet.com/anime/giant-robo,"['Action', 'Mecha', 'Sci Fi', 'Shounen', 'Super Robot', 'Based on a Manga']","['Giant Robo The Animation: Chikyuu ga Seishi Suru H', 'Giant Robo: The Day the Earth Stood Still']",2321
digimonxroswarstokiokakerushounenhuntertachi,https://www.anime-planet.com/anime/digimon-xros-wars-toki-o-kakeru-shounen-hunter-tachi,"['Action', 'Adventure', 'Sci Fi', 'Shounen', 'Family Friendly', 'Monster-of-the-week', 'Monsters']",['Digimon Fusion: The Young Hunters Who Leapt Through Time'],11385
Grisaia: Phantom Trigger - Stargazer,https://www.anime-planet.com/anime/grisaia-phantom-trigger-stargazer,"['Action', 'Drama', 'Assassins', 'Guns', 'Jungle', 'Violence', 'Based on a Visual Novel']",[''],42392
Bubuki Buranki: The Gentle Giants of the Galaxy,https://www.anime-planet.com/anime/bubuki-buranki-the-gentle-giants-of-the-galaxy,"['Action', 'Drama', 'Mecha', 'Sci Fi', 'CG Animation', 'Original Work']",['BBK/BRNK: Hoshi no Kyojin'],33041
Tiger & Bunny the Movie: The Beginning,https://www.anime-planet.com/anime/tiger-and-bunny-the-movie-the-beginning,"['Action', 'Comedy', 'Sci Fi', 'Death of a Loved One', 'Superheroes', 'Superpowers', 'Original Work']",[''],12015
Classroom of the Elite 3rd Season,https://www.anime-planet.com/anime/classroom-of-the-elite-3rd-season,"['Drama', 'Boarding School', 'Psychological', 'School Life', 'Based on a Light Novel']",['Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season'],30813
Digimon Tamers Movie: Runaway Locomon,https://www.anime-planet.com/anime/digimon-tamers-movie-runaway-locomon,"['Action', 'Sci Fi', 'Shounen', 'Child Protagonists', 'Family Friendly', 'Monsters']",['Digimon Tamers Movie: Bousou Digimon Tokkyuu'],3033
Lord El-Melloi II's Case Files {Rail Zeppelin} Grace note - Special Edition,https://www.anime-planet.com/anime/lord-el-melloi-iis-case-files-rail-zeppelin-grace-note-special-edition,"['Drama', 'Fantasy', 'Mystery', 'Seinen', 'England', 'Europe', 'Magic', 'Based on a Light Novel']",['Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note - Special Edition'],49361
A Certain Magical Index Movie: The Miracle of Endymion Special,https://www.anime-planet.com/anime/a-certain-magical-index-movie-the-miracle-of-endymion-special,"['Comedy', 'Sci Fi', 'Gag', 'Magic', 'Parody', 'Psychic Powers', 'Superpowers']",['Toaru Majutsu no Index Movie: Endymion no Kiseki Special'],20035
Anohana: The Flower We Saw That Day Picture Drama,https://www.anime-planet.com/anime/anohana-the-flower-we-saw-that-day-picture-drama,['Picture Drama'],['Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Picture Drama'],38963
Menghuan Shuyuan 2nd Season,https://www.anime-planet.com/anime/menghuan-shuyuan-2nd-season,"['Comedy', 'Chibi', 'Chinese Animation', 'Short Episodes', 'Based on a Mobile Game']",[''],51369
skywizardsacademylectyanimalcaretaker,https://www.anime-planet.com/anime/sky-wizards-academy-lecty-animal-caretaker,"['Fantasy', 'Magic', 'School Life', 'Based on a Light Novel']","['Kuusen Madoushi Kouhosei no Kyoukan: Lecty no', 'Ikimonogatari']",31156
Shakugan no Shana OVA,https://www.anime-planet.com/anime/shakugan-no-shana-ova,"['Comedy', 'Romance', 'Slice of Life']",['Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!'],3221
Pokemon: Raikou - The Legend of Thunder,https://www.anime-planet.com/anime/pokemon-raikou-the-legend-of-thunder,"['Action', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Proxy Battles', 'Based on a Video Game']",['Pokemon: Raikou Ikazuchi no Densetsu'],1525
Shakugan no Shana II,https://www.anime-planet.com/anime/shakugan-no-shana-ii,"['Action', 'Fantasy', 'Contemporary Fantasy', 'Magic', 'Supernatural', 'Tsundere', 'Urban Fantasy', 'Based on a Light Novel']",[''],7375
Kyo Kara Maoh! R,https://www.anime-planet.com/anime/kyo-kara-maoh-r,"['Comedy', 'Fantasy', 'Harem', 'Shoujo', 'Contemporary Fantasy', 'Demon King', 'Episodic', 'Isekai', 'Medieval', 'Non-Human Protagonists', 'Person in a Strange World', 'Royalty']",[''],2971
Chain Chronicle: The Light of Haecceitas - Movie 1,https://www.anime-planet.com/anime/chain-chronicle-the-light-of-haecceitas-movie-1,"['Action', 'Fantasy', 'Game Elements', 'Based on a Mobile Game']",['Chain Chronicle: Haecceitas no Hikari - Movie 1'],33728
Dragon Quest: Dai no Daibouken,https://www.anime-planet.com/anime/dragon-quest-dai-no-daibouken,"['Adventure', 'Fantasy', 'Shounen', 'Dragon Quest', 'Orphans', 'Based on a Manga']",[''],2229
.hack//SIGN - Intermezzo,https://www.anime-planet.com/anime/hack-sign-intermezzo,"['Dungeon', 'Game Elements', 'MMORPG', 'Virtual Reality']",[''],1143
Fushigi Yugi OVA,https://www.anime-planet.com/anime/fushigi-yugi-ova,"['Fantasy', 'Romance', 'Shoujo', 'Contemporary Fantasy', 'Isekai', 'Transported Into a Novel', 'Based on a Manga']",[''],380
theidolmsterxenoglossia,https://www.anime-planet.com/anime/the-idolmster-xenoglossia,"['Mecha', 'Sci Fi', 'Idols', 'Based on a Video Game']",[''],1694
Tsuiseki,https://www.anime-planet.com/anime/tsuiseki,"['Abstract', 'Shorts']",['Chase'],34753
Is It Wrong to Try to Pick Up Girls in a Dungeon? IV: Part II,https://www.anime-planet.com/anime/is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-iv-part-ii,"['Action', 'Fantasy', 'Harem', 'Dungeon', 'Game Elements', 'Guilds', 'Swordplay', 'Explicit Violence', 'Based on a Light Novel']",['Dungeon ni Deai wo Motomeru no wa Machigatte Iru Darou ka IV: Familia Myth - Shinshou Yakusai-hen'],52357
Golden Kamuy Season 2 OVA,https://www.anime-planet.com/anime/golden-kamuy-season-2-ova,"['Comedy', 'Seinen', 'Historical', 'Prison', 'Animal Abuse', 'Mature Themes', 'Sexual Content', 'Violence', 'Based on a Manga']",[''],38710
Scissor Seven Specials,https://www.anime-planet.com/anime/scissor-seven-specials,"['Action', 'Comedy', 'Birds', 'Chinese Animation', 'Short Episodes']","['Killer Seven Specials', 'Wu Liuqi Fanwai']",38410
Dragon Ball Z: Atsumare! Goku World,https://www.anime-planet.com/anime/dragon-ball-z-atsumare-goku-world,"['Comedy', 'Shounen', 'Martial Arts', 'Time Travel', 'Based on a Manga']",[''],6714
"Ranma 1/2: The Movie - Big Trouble in Nekonron, China",https://www.anime-planet.com/anime/ranma-the-movie-big-trouble-in-nekonron-china,"['Action', 'Comedy', 'Harem', 'Romance', 'Shounen', 'Gender Bender', 'Martial Arts', 'Based on a Manga']",['Ranma 1/2: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou Hen!!'],418
Pokemon: Twilight Wings,https://www.anime-planet.com/anime/pokemon-twilight-wings,"['Fantasy', 'Slice of Life', 'Family Friendly', 'Monsters', 'Proxy Battles', 'Short Episodes', 'Based on a Video Game']",['Pokemon: Hakumei no Tsubasa'],40861
Digimon Tamers Movie: The Adventurers' Battle,https://www.anime-planet.com/anime/digimon-tamers-movie-the-adventurers-battle,"['Action', 'Sci Fi', 'Shounen', 'Child Protagonists', 'Family Friendly', 'Monsters', 'Okinawa']",['Digimon Tamers Movie: Boukensha-tachi no Tatakai'],3032
Otona Joshi no Anime Time 2,https://www.anime-planet.com/anime/otona-joshi-no-anime-time-2,"['Drama', 'Slice of Life', 'Based on a Novel']",[''],10178
Yamishibai: Japanese Ghost Stories 9th Season,https://www.anime-planet.com/anime/yamishibai-japanese-ghost-stories-9th-season,"['Horror', 'Episodic', 'Short Episodes', 'Supernatural', 'Urban Legend', 'Original Work']",[''],37893
fatekaleidlinerprismaillyamovievowinthesnowspecial,https://www.anime-planet.com/anime/fate-kaleid-liner-prisma-illya-movie-vow-in-the-snow-special,"['Comedy', 'Fantasy', 'Breaking the Fourth Wall', 'Gag', 'Based on a Manga']",['Fate/Kaleid Liner Prisma Illya Movie: Sekka no Chikai Special'],36833
Detective Conan Movie 8: Magician of the Silver Sky,https://www.anime-planet.com/anime/detective-conan-magician-of-the-silver-sky,"['Mystery', 'Shounen', 'Age Transformation', 'Detectives', 'Police', 'Thieves', 'Based on a Manga']",['Meitantei Conan Movie 8: Ginyoku no kijutsushi'],7304
Major 2nd: Second Season,https://www.anime-planet.com/anime/major-2nd-second-season,"['Sports', 'Baseball', 'Based on a Manga']",[''],40504
Ranma 1/2: The Movie 2 - Nihao My Concubine,https://www.anime-planet.com/anime/ranma-the-movie-2-nihao-my-concubine,"['Comedy', 'Ecchi', 'Harem', 'Shounen', 'Gender Bender', 'Island', 'Martial Arts', 'Based on a Manga']",['Ranma 1/2: Kessen Tougenkyou! Hanayome o Torimodose!'],792
Mahou Sensei Negima! Anime Final,https://www.anime-planet.com/anime/mahou-sensei-negima-anime-final,"['Fantasy', 'Shounen', 'Magic', 'Based on a Manga']",[''],7135
Detective Conan OVA 9: The Stranger of 10 Years,https://www.anime-planet.com/anime/detective-conan-the-stranger-of-10-years,"['Shounen', 'Age Transformation', 'Detectives', 'School Life', 'Time Travel', 'Based on a Manga']",['Meitantei Conan OVA 9: 10 Nengo no Stranger'],6438
bloodladkanketsukinenpv,https://www.anime-planet.com/anime/blood-lad-kanketsu-kinen-pv,"['Shounen', 'Promotional', 'Vampires', 'Based on a Manga']",[''],34751
Hakyuu Hoshin Engi,https://www.anime-planet.com/anime/hakyuu-hoshin-engi,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Based on a Manga']",[''],36029
Digimon Frontier Movie: Revival of Ancient Digimon,https://www.anime-planet.com/anime/digimon-frontier-movie-revival-of-ancient-digimon,"['Action', 'Sci Fi', 'Shounen', 'Child Protagonists', 'Family Friendly', 'Island', 'Monsters']",['Digimon Frontier Movie: Kodai Digimon Fukkatsu!!'],3031
Fushigi Yugi OVA,https://www.anime-planet.com/anime/fushigi-yugi-ova,"['Fantasy', 'Romance', 'Shoujo', 'Contemporary Fantasy', 'Isekai', 'Transported Into a Novel', 'Based on a Manga']",[''],381
AZICON Opening Animation,https://www.anime-planet.com/anime/azicon-opening-animation,"['Action', 'Sci Fi', 'Opening Animation', 'Parody', 'Promotional']",[''],2724
Neon The Animation,https://www.anime-planet.com/anime/neon-the-animation,"['Comedy', 'Slice of Life', 'Promotional', 'Short Episodes', 'Tourism', 'Original Work']",[''],184
Yu Yu Hakusho Specials,https://www.anime-planet.com/anime/yu-yu-hakusho-specials,"['Action', 'Shounen', 'Afterlife', 'Demons', 'Hand to Hand Combat', 'Supernatural', 'Superpowers', 'Based on a Manga']",[''],36951
Rent-a-Girlfriend Mini Anime,https://www.anime-planet.com/anime/rent-a-girlfriend-mini-anime,"['Comedy', 'Chibi', 'Short Episodes']","['Kanojo', 'Okarishimasu Mini Anime']",42867
